node_from,node_to,n,mean_pred,sd_pred,p_value
Argyranthemum_frutescens,Sciaridae_sp,28,0.9452534942295796,0.04220310320414356,1.078562202048768e-16
Argyranthemum_frutescens,Sciaridae_sp_1,7,0.9511770898889539,0.02539022918087961,4.1481091032439224e-6
Argyranthemum_frutescens,Synthesomyia_nudiseta,5,0.9343796256006017,0.05511567448963897,0.005499787187888927
Argyranthemum_frutescens,Thomisus_cf_onustus,5,0.9182643938014474,0.032421954150310954,0.001229810286791769
Argyranthemum_frutescens,Urelliosoma_guimari,37,0.9647934342260801,0.03848450589922341,5.935906997057475e-25
Asphaltklee_bituminosa,Anaspis_proteus,7,0.9168348468756002,0.06855584121334811,0.0040649608598086456
Asphaltklee_bituminosa,Camponotus_feae,26,0.9999569510662569,2.126028496493695e-4,4.4824992698317826e-76
Asphaltklee_bituminosa,Thysanoptera_sp_1,16,0.9593906961460152,0.03083839531965597,1.950419569845493e-12
Asphaltklee_bituminosa,Thysanoptera_sp_7,6,0.8813135565716297,0.07279271223817785,0.040975953622631
Ceballosia_fruticosa,Eumerus_latitarsis,7,0.8570587420585426,0.028996444424504237,0.002002634385901574
Ceballosia_fruticosa,Lasioglossum_viride,14,0.8975003787168864,0.0490552102758148,4.9264966175419385e-6
Ceballosia_fruticosa,Thysanoptera_sp_1,47,0.963523402061405,0.05428128642923134,6.620052609924835e-25
Ceballosia_fruticosa,Thysanoptera_sp_2,46,0.9422218414952278,0.05546687901394903,1.3473551665036216e-21
Ceballosia_fruticosa,Thysanoptera_sp_7,11,0.9483138748737762,0.06810818181813971,2.8498733491048654e-5
Ceropegia_dichotoma,Anaspis_proteus,10,0.9096724896783469,0.06686604258783994,5.741684834165533e-4
Ceropegia_dichotoma,Thysanoptera_sp_1,22,0.9601715501446252,0.057648188015671835,1.567153647185179e-11
Ceropegia_dichotoma,Thysanoptera_sp_2,10,0.8909563271716827,0.05289109007659362,4.11978268710377e-4
Ceropegia_fusca,Themnothorax_hesperius,5,0.9303947539892626,0.041683242939158274,0.002198085226798386
Ceropegia_fusca,Thysanoptera_sp_1,17,0.9509292214414533,0.04844761724813509,7.632347931695933e-10
Ceropegia_fusca,Thysanoptera_sp_2,5,0.9280567671090699,0.040448216737268824,0.002101489635934275
Euphorbia_balsamifera_f,Amegilla_quadrifasciata,62,0.969050101390031,0.04747463260367086,1.4898145147866599e-36
Euphorbia_balsamifera_f,Anaspis_proteus,207,0.9765008892975939,0.043609699842480934,6.706813893089152e-130
