emln_id,train_layer,test_layer,TP,FN,TN,FP,specificity,precision,recall,f1_score,balanced_accuracy,mcc,mse,rmse,nse,nnse
60,1,1,10.92,3.08,7.54,6.46,0.5385714285714286,0.6315209358065396,0.78,0.6953393568045076,0.6592857142857143,0.3314585385355125,55.38122791928249,7.189500781966794,-0.5430026345553352,0.47663169440511405
60,1,2,13.54,5.46,10.68,8.32,0.5621052631578948,0.6225535390620058,0.7126315789473684,0.6617718942225863,0.6373684210526316,0.28045923650834015,45.016806062006005,6.509662897487344,-0.1161745045257359,0.49824565235430357
60,1,3,12.5,6.5,11.84,7.16,0.6231578947368421,0.641152038214698,0.6578947368421052,0.6456937971519067,0.6405263157894737,0.284567108629976,24.750129049804084,4.554039250405743,-0.23827220774053395,0.4809388893878115
60,1,4,9.04,4.96,8.72,5.28,0.6228571428571429,0.6334257661842801,0.6457142857142857,0.6351315909583405,0.6342857142857142,0.27168940681860154,40.587179500919866,5.928246296498474,-4.318916782922216,0.3990403074844964
60,1,5,6.04,4.96,6.88,4.12,0.6254545454545455,0.6009703156320804,0.5490909090909091,0.5653801122973287,0.5872727272727273,0.17916866225153147,72.63075204694776,7.237513418401109,-1.569913047814726,0.5063832562006464
60,1,6,9.06,5.94,8.6,6.4,0.5733333333333334,0.5877516583863334,0.604,0.5891516355405387,0.5886666666666667,0.18059828806718128,64.55940811742605,6.607501535955508,-1.4519332301628465,0.4573863852127699
60,1,7,5.98,5.02,7.78,3.22,0.7072727272727273,0.656489898989899,0.5436363636363636,0.5896202534352621,0.6254545454545455,0.25738741264596093,120.06270976883464,8.781187670156452,-0.7007505837033879,0.4214530390177819
60,2,1,12,2,6.28,7.72,0.44857142857142857,0.6107145370109767,0.8571428571428571,0.7116486848792842,0.6528571428571428,0.3375009413767118,40.485926504901,6.070951276781612,-0.05246473639750361,0.5204787762231264
60,2,2,13.68,5.32,11.24,7.76,0.5915789473684211,0.6422832021499453,0.72,0.6751039981673946,0.6557894736842105,0.31865202304760343,58.59245004257434,7.384517165824791,-0.2543138014895116,0.4940793260067938
60,2,3,12.78,6.22,10.98,8.02,0.5778947368421052,0.6196617015134649,0.6726315789473684,0.6417460491594443,0.6252631578947369,0.25364247896215186,23.700829129629945,4.432997824918788,-0.8745643018822755,0.45683188988297074
60,2,4,9.8,4.2,9,5,0.6428571428571429,0.6679196968322355,0.7,0.6765396220486394,0.6714285714285714,0.3507744137598855,37.73501232172693,5.536798765513597,-2.2414953670045663,0.43402240294314715
60,2,5,5.38,5.62,7.6,3.4,0.6909090909090909,0.620484126984127,0.4890909090909091,0.5395595446416552,0.59,0.18746403706124004,65.93862406926907,6.895753012896612,-0.694890963607376,0.49845585602684667
60,2,6,8.86,6.14,9.86,5.14,0.6573333333333333,0.6385359994322842,0.5906666666666667,0.6085601280012685,0.624,0.25293821685495627,78.5850307430012,7.333092261017057,-0.9691373821276105,0.46175587913977395
60,2,7,5.56,5.44,7.92,3.08,0.72,0.6533252858252858,0.5054545454545455,0.5620754755990185,0.6127272727272727,0.23600699141813103,95.51793430789097,7.323556366899988,-0.6531437624532352,0.41738373774244664
60,3,1,11.9,2.1,8.38,5.62,0.5985714285714285,0.6869913643400317,0.85,0.7551553195171922,0.7242857142857143,0.47195264394086356,53.63962534735715,6.828290912506426,0.1500239453786979,0.5501906401010441
60,3,2,13.72,5.28,12.14,6.86,0.6389473684210526,0.6699975131358225,0.7221052631578947,0.6918931189652169,0.6805263157894736,0.3659735614362592,47.213227731218645,6.617052486100331,-0.001684353098896343,0.5108853358699892
60,3,3,12.88,6.12,12.08,6.92,0.6357894736842105,0.6545041159727187,0.6778947368421052,0.6626276660853511,0.6568421052631579,0.31748958993253873,30.47122188663468,5.197225894391571,-0.5087907946687288,0.45814643524405013
60,3,4,9.56,4.44,7.8,6.2,0.5571428571428572,0.6098925407648991,0.6828571428571428,0.6406737980099002,0.62,0.24554406953446195,40.26741524198256,5.747081810243914,-1.8522411262166805,0.4373702500959246
60,3,5,5.88,5.12,6.42,4.58,0.5836363636363636,0.5707554487995664,0.5345454545454545,0.5455031958887794,0.5590909090909091,0.12086301593684246,60.70536392317892,6.5886226573190045,-0.6751854714770418,0.49617079596521196
60,3,6,9.14,5.86,9.1,5.9,0.6066666666666667,0.6113292666226102,0.6093333333333333,0.605164559501365,0.608,0.2190108698502576,55.13571345909628,5.91303647179618,-0.320100940735808,0.49493204426381127
60,3,7,6.36,4.64,7.54,3.46,0.6854545454545454,0.6542041292041292,0.5781818181818181,0.6046127505673609,0.6318181818181818,0.2718604010554852,104.04329549309317,8.251054271412926,-0.37410784760218996,0.4579337443666643
60,4,1,11.38,2.62,7.78,6.22,0.5557142857142857,0.6507337260262956,0.8128571428571428,0.7193728197511519,0.6842857142857143,0.3873455087543825,42.848310253646545,6.122468936124019,-0.037210295460181446,0.5160976765501841
60,4,2,13.04,5.96,11.4,7.6,0.6,0.6364149409059384,0.6863157894736842,0.655071952231737,0.6431578947368422,0.2924058921977919,52.915656509198975,6.909069254721024,-0.030969540563456684,0.5120285227470329
60,4,3,13,6,10.66,8.34,0.5610526315789474,0.6145687857816543,0.6842105263157895,0.6449949643739402,0.6226315789473684,0.2480729160927636,30.850415092143432,5.1412331670103075,-0.6791723359301469,0.43742184306173615
60,4,4,8.9,5.1,8.86,5.14,0.6328571428571429,0.6366784691057137,0.6357142857142857,0.6315345579337237,0.6342857142857142,0.2718783234558956,53.328362257774145,7.033322621259622,-4.210773760908702,0.37372743533289204
60,4,5,5.12,5.88,7.2,3.8,0.6545454545454545,0.5771943611943612,0.46545454545454545,0.5047748882656408,0.5599999999999999,0.12533136291978708,91.3553857561813,8.118909839258661,-0.8393448481692336,0.48109514622961735
60,4,6,9.58,5.42,9.88,5.12,0.6586666666666666,0.6592455911821237,0.6386666666666666,0.6414842500330731,0.6486666666666666,0.302775169282778,52.56942591094114,5.910769483776462,-0.6526369447356755,0.4737185743374412
60,4,7,5.68,5.32,7.8,3.2,0.7090909090909091,0.646064713064713,0.5163636363636364,0.56494049488597875,0.6127272727272727,0.23404269264258204,147.29243353279526,9.890427880373895,-0.3201681284101338,0.4596257018204878
60,5,1,9.68,4.32,8.46,5.54,0.6042857142857143,0.6514043654555164,0.6914285714285714,0.6625784301464076,0.6478571428571428,0.3050921079901559,46.42882272579061,6.482303706922026,-0.30962336950694014,0.4810867941850966
60,5,2,12.06,6.94,12.52,6.48,0.6589473684210526,0.6531132449623633,0.6347368421052632,0.6396933398540358,0.6468421052631579,0.2975465102562168,44.50145669814183,6.289547494402914,-0.18204422260715902,0.49796584455099674
60,5,3,12.06,6.94,12.7,6.3,0.6684210526315789,0.6613522699388227,0.6347368421052632,0.6433397710544199,0.651578947368421,0.306834701269266,32.151333060366255,5.22796176835687,-0.8750488925444552,0.4428173121769594
60,5,4,8.82,5.18,9.92,4.08,0.7085714285714286,0.6867403313061208,0.63,0.651299096716488,0.6692857142857143,0.34430372319940594,39.449108320026845,5.947156380408924,-4.227244928663493,0.36226621680363574
60,5,5,5.56,5.44,6.42,4.58,0.5836363636363636,0.5586993561993562,0.5054545454545455,0.5247808031277139,0.5445454545454546,0.09258708270388799,107.63994816468959,9.552187111168413,-5.21547389757539,0.4291865033097634
60,5,6,11.68,3.32,8.76,6.24,0.584,0.6588924698071555,0.7786666666666666,0.7091369613270117,0.6813333333333333,0.3753653793814614,72.43395332845094,7.372126038908796,-5.112730703297348,0.3412687265982545
60,5,7,6.42,4.58,7.58,3.42,0.6890909090909091,0.662983904983905,0.5836363636363636,0.6101765784177683,0.6363636363636364,0.2827103247043618,129.18453859439148,9.03686971069922,-1.443453251704751,0.38058623734418706
60,6,1,9.7,4.3,8.96,5.04,0.64,0.6639707040017311,0.6928571428571428,0.6723669859946593,0.6664285714285715,0.33962964075209917,43.89381633918415,6.296960978816721,-0.17187805651454033,0.5011039576545541
60,6,2,12.18,6.82,12.66,6.34,0.6663157894736842,0.6618440412110287,0.6410526315789473,0.6450557722541026,0.6536842105263158,0.31288750312910707,58.194990508696,7.343811947701845,-0.050713634877025994,0.5049291000557206
60,6,3,12.2,6.8,12.08,6.92,0.6357894736842106,0.6446195229069102,0.6421052631578947,0.6383235493106808,0.6389473684210526,0.28257066615303644,23.234688584476434,4.38872450842836,-0.41870767877010584,0.4690069638856153
60,6,4,8.24,5.76,9.62,4.38,0.6871428571428572,0.6651167002931709,0.5885714285714285,0.6159699509577424,0.6378571428571429,0.28440277798808267,39.66118958687196,5.815176713704924,-2.9590444233777404,0.43855193324019004
60,6,5,6.92,4.08,6.2,4.8,0.5636363636363636,0.5957252567693744,0.6290909090909091,0.6060640437520233,0.5963636363636363,0.19586597849017023,85.71184225538494,8.204851310637254,-4.30667069533208,0.4489317186224017
60,6,6,10.72,4.28,8.78,6.22,0.5853333333333334,0.6375853101147219,0.7146666666666667,0.669992636446703,0.65,0.3061223708469028,72.88504230214994,7.598747969534261,-4.012527336584238,0.3672831302967516
60,6,7,6.48,4.52,7.2,3.8,0.6545454545454545,0.6397264957264958,0.5890909090909091,0.6078769487822119,0.6218181818181818,0.24855185956088208,128.84933851093407,9.581368098820581,-1.4424645690419664,0.417774241564623
60,7,1,9.54,4.46,8.82,5.18,0.63,0.6509542792948365,0.6814285714285714,0.6625639135758157,0.6557142857142857,0.31528502620460147,39.70461915126387,5.879149851605733,0.09972146030750675,0.5344006974335369
60,7,2,11.44,7.56,12.5,6.5,0.6578947368421052,0.642496534466416,0.6021052631578947,0.6168734805936495,0.63,0.2632280917317595,48.708973383341274,6.600829822734931,0.042811836189826896,0.5184583881626541
60,7,3,11.14,7.86,12.06,6.94,0.6347368421052632,0.6194132999148142,0.5863157894736842,0.5978076021356783,0.6105263157894737,0.22508983061109678,26.583013609615357,4.794676450414484,-0.10843438180570614,0.4794861641251155
60,7,4,7.84,6.16,10.56,3.44,0.7542857142857143,0.7029327061827062,0.56,0.6182247275407695,0.6571428571428571,0.3247038136290078,49.252984869596396,6.1167857504693925,-0.7040003992436382,0.5083982900806245
60,7,5,5.28,5.72,7.5,3.5,0.6818181818181818,0.6065353535353535,0.48,0.526132196978475,0.5809090909090909,0.16815662560873035,91.99730387614179,8.092351476031402,-1.267180600805767,0.4352223083746162
60,7,6,8.82,6.18,9.78,5.22,0.652,0.6388516713764392,0.588,0.6044966034560397,0.62,0.24566966525483383,52.70868102770203,5.967622147793548,-0.41971532973058795,0.4512150909232343
60,7,7,6.02,4.98,7.46,3.54,0.6781818181818182,0.6378931068931069,0.5472727272727272,0.5794930326863427,0.6127272727272727,0.23343670502522482,111.95729234701932,9.790506999899003,-9.410987189559432,0.3179140814974964
