node_from,node_to,n,mean_pred,sd_pred,p_value
Euphorbia_balsamifera_m,Meligethes_canariensis,12,0.9974284759197395,0.0040481568048879365,9.211890888603952e-17
Euphorbia_balsamifera_m,Myopites_nigrescens,10,0.9774017405379998,0.02809314718426315,1.1124932085578315e-5
Euphorbia_balsamifera_m,Phthiria_simonyi,21,0.9990874197554338,0.0014367118679127655,1.8209536636362837e-38
Euphorbia_balsamifera_m,Platypalpus_sp,8,0.9975819379690707,0.005670121944680592,4.0414301032634925e-10
Euphorbia_balsamifera_m,Pteromalus_sp_4,6,0.9890773086751251,0.010769614529923529,5.417779785664142e-6
Euphorbia_balsamifera_m,Sarcophagidae_sp_8,7,0.9530417356535259,0.011525723717871231,1.8666387396963467e-5
Euphorbia_balsamifera_m,Scaeva_albomaculata,7,0.9969960217646172,0.007793415156575733,5.218691351623394e-8
Euphorbia_balsamifera_m,Scenopinus_sp,15,0.9919425340545798,0.016015900914731866,2.5484223886942496e-12
Euphorbia_balsamifera_m,Syritta_pipiens,19,0.9795022679468826,0.027449328401048828,2.2195959284188287e-10
Euphorbia_balsamifera_m,Thysanoptera_sp_2,142,0.9982415162155596,0.009708174759479923,3.886750705114619e-144
Euphorbia_balsamifera_m,Urelliosoma_guimari,43,0.992181251210308,0.020080106494787923,4.682708359434239e-30
Euphorbia_lamarckii,Chrysomya_albiceps,7,0.9802330278313814,0.013558533178014564,4.3011963511879155e-6
Euphorbia_lamarckii,Myopites_nigrescens,8,0.9625234751152295,0.01710246451980933,1.715263808590039e-5
Euphorbia_lamarckii,Themnothorax_hesperius,11,0.9730935572491388,0.016147945970754935,3.468021321994977e-8
Euphorbia_lamarckii,Thysanoptera_sp_2,17,0.9864652222066488,0.028913577676718878,1.3873736869970461e-9
Euphorbia_regis_jubae,Lasioglossum_loetum,6,0.9752604545681366,0.02084555237333662,3.0720612901634717e-4
Euphorbia_regis_jubae,Thysanoptera_sp_1,8,0.9935831146057975,0.018149662713024168,1.7017320574828705e-6
Euphorbia_regis_jubae,Thysanoptera_sp_2,13,0.9817498022250777,0.01694133373133902,7.049945445160628e-10
Fagonia_albiflora,Apis_mellifera,17,0.9725440608794121,0.03310904714708508,1.1072619228274181e-7
Fagonia_albiflora,Chrysomya_albiceps,6,0.9413367045428589,0.03059518313906583,0.02125281948159306
Fagonia_albiflora,Meligethes_canariensis,5,0.9727927246347655,0.011904086308923003,1.6569682197985658e-4
Fagonia_albiflora,Musca_domestica,12,0.9646688297070946,0.03554691416864043,5.820527861794544e-5
Fagonia_albiflora,Plagiolepis_sp_2,42,0.9731897673615776,0.027184344860172873,1.3938761516574836e-20
Fagonia_albiflora,Pteromalus_sp_4,6,0.9280056405775345,0.01320308279806916,0.0034794159974563315
Fagonia_albiflora,Thomisus_cf_onustus,8,0.9619982290469871,0.03094138880548571,7.605992362190522e-4
Fagonia_albiflora,Thysanoptera_sp_1,72,0.992602035306243,0.0197561154162688,2.8592898979455427e-50
Frankenia_laevis,Chrysomya_albiceps,5,0.9529293547042778,0.03300294419206978,0.023040739975743775
Frankenia_laevis,Thysanoptera_sp_1,16,0.9878911434208083,0.021632213454004862,6.229000263184646e-11
Frankenia_laevis,Thysanoptera_sp_2,11,0.9968813261086601,0.002121214256718373,3.861130548227353e-18
Helianthemum_canariensis,Anaspis_proteus,5,0.9437080798816158,0.013031478468080077,0.001690992504924341
Kickxia_scoparia,Plagiolepis_sp_2,7,0.9425951717788975,0.01855634347039751,9.049973355558607e-4
Kickxia_scoparia,Thysanoptera_sp_1,9,0.998175667193495,0.005472797727083112,1.576084510773403e-11
Launaea_arborescens,Plagiolepis_schmitzii,5,0.999999999999986,3.1131215843891247e-14,2.2542162286324378e-51
Launaea_arborescens,Thysanoptera_sp_1,118,0.9972167713516398,0.008823417360299218,3.307915479746079e-124
Lotus_sessilifolius,Thysanoptera_sp_1,9,0.9794546310992848,0.019336019923157293,1.7457578165168501e-6
Lotus_sessilifolius,Thysanoptera_sp_2,5,0.9768340639449122,0.020955815820857097,0.0012059293975772718
Lycium_intricatum,Chrysomya_albiceps,15,0.9763455157440774,0.03466955420541823,6.45186056939383e-7
Lycium_intricatum,Lucilia_sericata,5,0.946171139958702,0.02200247457058524,0.009361869013230117
Lycium_intricatum,Plagiolepis_schmitzii,6,0.9999999993983824,9.51015047449314e-10,1.6744134040323422e-41
Lycium_intricatum,Thysanoptera_sp_2,37,0.9882956988600644,0.02212503286695943,6.564562099624934e-24
Lycium_intricatum,Thysanoptera_sp_7,5,0.9765830244029491,0.019680430478113284,9.605381508179698e-4
Nauplius_aquaticus,Anaspis_proteus,9,0.9908677913558059,0.014832113011979921,7.906599669774466e-8
Nauplius_aquaticus,Plagiolepis_sp_2,5,0.928973539071755,0.023924242198103674,0.05364826596527286
Nauplius_aquaticus,Thysanoptera_sp_1,9,0.9964138630340506,0.003347454270148264,3.590665480079152e-13
Nauplius_aquaticus,Thysanoptera_sp_7,7,0.9908823226729984,0.002406495972696191,6.772656415971978e-11
Periploca_laevigata,Anthophora_alluaudi,24,0.9720196694288858,0.030685100491254332,5.158947712871023e-11
Periploca_laevigata,Attagenus_wollastoni,7,0.9517544216667931,0.024831417660406845,0.0014947462419440784
Periploca_laevigata,Bracon_sp,9,0.9914171211997687,0.012049545689739954,1.471735891407641e-8
Periploca_laevigata,Dasytes_subaenescens,6,0.9664454525917444,0.022714055470998452,8.231209375526776e-4
Periploca_laevigata,Dinarmoides_spilopterus,6,0.9866759035358273,0.007788892048881376,1.243283123825943e-6
Periploca_laevigata,Lasioglossum_loetum,8,0.9269001807253952,0.02147650589930377,0.009435403423970206
Periploca_laevigata,Leptochilus_cruentatus,9,0.9175681346186635,0.01638057328768259,0.01228529970530969
Periploca_laevigata,Meligethes_canariensis,9,0.9621265019442387,0.032236329547912744,4.137316023852416e-4
Periploca_laevigata,Myopites_nigrescens,5,0.9965787076735951,0.0027445553300227666,1.5635297798414264e-7
Periploca_laevigata,Oscinella_sp_1,8,0.9882980545219859,0.006330716949966692,1.7514938602722336e-9
Periploca_laevigata,Phyto_discrepans,7,0.9876707139230902,0.011538356886751687,9.83879371114957e-7
Periploca_laevigata,Platypalpus_sp,7,0.9917600082225978,0.007551549193821471,6.021516804981347e-8
Periploca_laevigata,Syritta_pipiens,11,0.9322076303702993,0.031102339545894215,0.006390197299796951
Periploca_laevigata,Themnothorax_hesperius,30,0.9767876675811388,0.025868631520434164,4.130837729876413e-16
Periploca_laevigata,Thysanoptera_sp_1,32,0.9977316125587956,0.005471713848440588,1.2882051553648263e-40
Periploca_laevigata,Thysanoptera_sp_2,39,0.9963576631141624,0.0071081932212932256,6.783889643211203e-45
Periploca_laevigata,Thysanoptera_sp_7,8,0.9924627758069814,0.006954832139876419,2.4463900746255927e-9
Periploca_laevigata,Urelliosoma_guimari,12,0.9779018268687465,0.026357267189255223,5.838483146904556e-7
Plocama_pendula,Thysanoptera_sp_1,24,0.9974336922423935,0.012571806454865143,2.9767239199748744e-22
Rubia_fruticosa,Anthophora_alluaudi,5,0.9728688773687906,0.013972962526552566,3.0917145825480445e-4
Rubia_fruticosa,Lasioglossum_viride,6,0.9462706571903816,0.0334675688483793,0.019534517037060422
Rubia_fruticosa,Plagiolepis_sp_2,10,0.9787811231800949,0.023680522579968406,2.342165569464395e-6
Rubia_fruticosa,Thysanoptera_sp_1,31,0.9991897054517063,0.003146651659768459,9.582374796629649e-47
Rubia_fruticosa,Thysanoptera_sp_2,22,0.9810957479727661,0.03022972536044747,3.022039642927238e-11
Rubia_fruticosa,Thysanoptera_sp_7,6,0.9827017844363037,0.005485641176246066,2.742093513246301e-7
Satureja_kuegleri,Camponotus_feae,9,0.9999054180492611,1.3328373815540382e-4,1.712972921398733e-24
Satureja_kuegleri,Thysanoptera_sp_2,5,0.9889627987552799,0.014557990569500903,1.6612457196811428e-4
Schizogyne_sericea,Chrysomya_albiceps,6,0.9654065908412434,0.026157504124213755,0.0016831733838411293
Schizogyne_sericea,Thysanoptera_sp_7,9,0.9761089303487035,0.012216315497833339,6.932296164443996e-8
