"","node_from","node_to","n","mean_pred","sd_pred","p_value","link_id"
"345","Nauplius_aquaticus","Estheria_simonyi",6,0.685587386120445,0.0729608078499142,0.0348558963493065,"Nauplius_aquaticus_Estheria_simonyi"
"346","Nauplius_aquaticus","Lasioglossum_viride",9,0.829098952040395,0.0870717893218558,4.80868946257396e-05,"Nauplius_aquaticus_Lasioglossum_viride"
"347","Nauplius_aquaticus","Meligethes_canariensis",9,0.807481377335638,0.0894725838102499,0.000117611736203227,"Nauplius_aquaticus_Meligethes_canariensis"
"348","Nauplius_aquaticus","Plagiolepis_sp_2",5,0.975588613368353,0.0098135357516747,1.11755367520657e-07,"Nauplius_aquaticus_Plagiolepis_sp_2"
"349","Nauplius_aquaticus","Thysanoptera_sp_1",5,0.950004388185015,0.103900493685455,0.00166344181111858,"Nauplius_aquaticus_Thysanoptera_sp_1"
"350","Periploca_laevigata","Agromyzidae_sp_1",15,0.83944766140511,0.0868782967249387,4.13787401695843e-08,"Periploca_laevigata_Agromyzidae_sp_1"
"351","Periploca_laevigata","Amegilla_quadrifasciata",12,0.775602413632,0.0724135999245128,4.0934564512239e-06,"Periploca_laevigata_Amegilla_quadrifasciata"
"352","Periploca_laevigata","Ammophila_terminata",5,0.81008080596404,0.073528409833158,0.00308094048907961,"Periploca_laevigata_Ammophila_terminata"
"353","Periploca_laevigata","Anthophora_alluaudi",23,0.831479915732415,0.0920221683684477,3.59033761879454e-11,"Periploca_laevigata_Anthophora_alluaudi"
"354","Periploca_laevigata","Anthophora_orotavae",11,0.76076188932095,0.101864520919515,0.000381934497813479,"Periploca_laevigata_Anthophora_orotavae"
"355","Periploca_laevigata","Aprostocetus_sp_2",5,0.75495526204904,0.117729095686218,0.0422577672914887,"Periploca_laevigata_Aprostocetus_sp_2"
"356","Periploca_laevigata","Attagenus_wollastoni",8,0.799691175212339,0.0731249357672921,0.000113981646544026,"Periploca_laevigata_Attagenus_wollastoni"
"357","Periploca_laevigata","Attalus_pallipes",12,0.791175451017581,0.0752955348628842,2.62367705991926e-06,"Periploca_laevigata_Attalus_pallipes"
"358","Periploca_laevigata","Attalus_ruficollis",5,0.812756091478694,0.0859867136629004,0.00521536138299166,"Periploca_laevigata_Attalus_ruficollis"
"359","Periploca_laevigata","Aulacoderus_canariensis",6,0.726156075383538,0.0917232803924487,0.0199108678423789,"Periploca_laevigata_Aulacoderus_canariensis"
"360","Periploca_laevigata","Blaesoxipha_sp_1",11,0.775716517600781,0.104385127800132,0.000233120695427876,"Periploca_laevigata_Blaesoxipha_sp_1"
"361","Periploca_laevigata","Bracon_sp",13,0.763467551024418,0.0788618788980062,7.49304669117106e-06,"Periploca_laevigata_Bracon_sp"
"362","Periploca_laevigata","Ceratogoponidae_sp",5,0.728317336089618,0.0541526021604652,0.00609344584245375,"Periploca_laevigata_Ceratogoponidae_sp"
"363","Periploca_laevigata","Chalicodoma_canescens",7,0.829282035254269,0.0345313683354452,2.18330952606231e-06,"Periploca_laevigata_Chalicodoma_canescens"
"364","Periploca_laevigata","Chetogena_acuminata",17,0.796756376308153,0.0869937750859068,7.19397035302766e-08,"Periploca_laevigata_Chetogena_acuminata"
"365","Periploca_laevigata","Chironomidae_sp",6,0.709552994108968,0.0438727183198672,0.00169357583396497,"Periploca_laevigata_Chironomidae_sp"
"366","Periploca_laevigata","Crematogaster_alluaudi",5,0.753202622996978,0.0219543131530412,9.84979389214459e-05,"Periploca_laevigata_Crematogaster_alluaudi"
"367","Periploca_laevigata","Cryptocephalus_gounellei",8,0.805258889890213,0.0719217105757171,8.6069739984704e-05,"Periploca_laevigata_Cryptocephalus_gounellei"
"368","Periploca_laevigata","Dasytes_cf_subaenescens",11,0.745761323420892,0.0601697461865596,1.1338785293828e-05,"Periploca_laevigata_Dasytes_cf_subaenescens"
"369","Periploca_laevigata","Dasytes_subaenescens",20,0.856801885977321,0.0684417403786425,7.53944868215532e-13,"Periploca_laevigata_Dasytes_subaenescens"
"370","Periploca_laevigata","Dinarmoides_spilopterus",12,0.802670552806693,0.0969556011307104,1.66275539331024e-05,"Periploca_laevigata_Dinarmoides_spilopterus"
"371","Periploca_laevigata","Elasmus_platyedrae",8,0.813741076440221,0.0662141611420079,3.88477709487431e-05,"Periploca_laevigata_Elasmus_platyedrae"
"372","Periploca_laevigata","Eristalinus_aeneus",11,0.795072329194134,0.0870782838443125,2.23638625743485e-05,"Periploca_laevigata_Eristalinus_aeneus"
"373","Periploca_laevigata","Eristalinus_taeniops",10,0.835428250898425,0.0997211636940136,3.82824378393042e-05,"Periploca_laevigata_Eristalinus_taeniops"
"374","Periploca_laevigata","Eucera_gracilipes",7,0.765904286427558,0.0882577814655617,0.00251827005920046,"Periploca_laevigata_Eucera_gracilipes"
"375","Periploca_laevigata","Euderus_sp",11,0.74759073447924,0.0764908420517087,7.8375183728931e-05,"Periploca_laevigata_Euderus_sp"
"376","Periploca_laevigata","Eumerus_nivariae",5,0.891116695118071,0.0151656583681531,1.76123785011627e-06,"Periploca_laevigata_Eumerus_nivariae"
"377","Periploca_laevigata","Eupelmus_sp",10,0.790583719797541,0.0593996362575127,3.17071560956214e-06,"Periploca_laevigata_Eupelmus_sp"
"378","Periploca_laevigata","Eurytoma_sp_1",12,0.805434158764313,0.0755755629675971,1.34380346061063e-06,"Periploca_laevigata_Eurytoma_sp_1"
"379","Periploca_laevigata","Gnaphosidae_sp_1",7,0.792528692441348,0.106302634842712,0.00302596927388881,"Periploca_laevigata_Gnaphosidae_sp_1"
"380","Periploca_laevigata","Holepyris_sp",7,0.790789087062583,0.101775362006594,0.00255288736996672,"Periploca_laevigata_Holepyris_sp"
"381","Periploca_laevigata","Hylaeus_ater",7,0.78641776124569,0.0397967736554451,1.68448179278364e-05,"Periploca_laevigata_Hylaeus_ater"
"382","Periploca_laevigata","Lasioglossum_loetum",15,0.778932966271074,0.053663832739228,3.62619009775649e-09,"Periploca_laevigata_Lasioglossum_loetum"
"383","Periploca_laevigata","Leptochilus_cruentatus",12,0.780719483597934,0.0677613708835924,1.62125964614945e-06,"Periploca_laevigata_Leptochilus_cruentatus"
"384","Periploca_laevigata","Leptochilus_eatoni",14,0.805115471269001,0.0729628929037787,9.97584346338308e-08,"Periploca_laevigata_Leptochilus_eatoni"
"385","Periploca_laevigata","Macrocoma_splendens",9,0.822699115654653,0.0680402972401808,9.7257025215156e-06,"Periploca_laevigata_Macrocoma_splendens"
"386","Periploca_laevigata","Malthinus_mutabilis",9,0.782719219098297,0.0488260163871265,3.55566719303476e-06,"Periploca_laevigata_Malthinus_mutabilis"
"387","Periploca_laevigata","Megachile_canariensis",8,0.863010729272328,0.103137089930984,0.000175495033696583,"Periploca_laevigata_Megachile_canariensis"
"388","Periploca_laevigata","Megaselia_sp_2",6,0.776489978442808,0.0659001764646115,0.00123391842566346,"Periploca_laevigata_Megaselia_sp_2"
"389","Periploca_laevigata","Meligethes_canariensis",14,0.820376253242186,0.118067910047878,9.56882220828683e-06,"Periploca_laevigata_Meligethes_canariensis"
"390","Periploca_laevigata","Meligethes_cf_canariensis",8,0.783936092058894,0.0995627856112935,0.00121864672323157,"Periploca_laevigata_Meligethes_cf_canariensis"
"391","Periploca_laevigata","Minotetrastichus_sp",5,0.770323963757097,0.0423042833323582,0.000842833277170905,"Periploca_laevigata_Minotetrastichus_sp"
"392","Periploca_laevigata","Myathropa_florea",8,0.717960425538573,0.0365737214648422,3.90640160396521e-05,"Periploca_laevigata_Myathropa_florea"
"393","Periploca_laevigata","Myopites_nigrescens",17,0.949724508659811,0.0745466399302928,1.60058418126044e-12,"Periploca_laevigata_Myopites_nigrescens"
"394","Periploca_laevigata","Nomioides_fortunatus",6,0.735629697012465,0.102248247186688,0.0227163971794011,"Periploca_laevigata_Nomioides_fortunatus"
"395","Periploca_laevigata","Oscinella_sp_1",9,0.8364816966755,0.0648867636197741,4.34295078986341e-06,"Periploca_laevigata_Oscinella_sp_1"
"396","Periploca_laevigata","Oscinella_sp_2",10,0.809688814094714,0.0958446056116303,6.92330500996009e-05,"Periploca_laevigata_Oscinella_sp_2"
"397","Periploca_laevigata","Phthiria_simonyi",16,0.798752500414502,0.0839422016335238,1.01669593259719e-07,"Periploca_laevigata_Phthiria_simonyi"
"398","Periploca_laevigata","Phyto_discrepans",10,0.788216984858163,0.0835644184731667,5.52896020274778e-05,"Periploca_laevigata_Phyto_discrepans"
"399","Periploca_laevigata","Plagiolepis_schmitzii",9,0.758222306308293,0.110469454399179,0.00262703824023027,"Periploca_laevigata_Plagiolepis_schmitzii"
"400","Periploca_laevigata","Platypalpus_sp",11,0.781760733651427,0.0715169597709764,7.42861430896845e-06,"Periploca_laevigata_Platypalpus_sp"
"401","Periploca_laevigata","Platypalpus_sp_2",6,0.813386500194447,0.0998683011610155,0.00337117822841672,"Periploca_laevigata_Platypalpus_sp_2"
"402","Periploca_laevigata","Pteromalus_sp_1",13,0.795610749852477,0.06570577875817,1.65742487822054e-07,"Periploca_laevigata_Pteromalus_sp_1"
"403","Periploca_laevigata","Pteromalus_sp_3",5,0.856982120348744,0.109687652874935,0.00634554013405903,"Periploca_laevigata_Pteromalus_sp_3"
"404","Periploca_laevigata","Pteromalus_sp_4",17,0.826390168628581,0.0723182612709797,7.10763798836062e-10,"Periploca_laevigata_Pteromalus_sp_4"
"405","Periploca_laevigata","Sibinia_sericea",7,0.778697284365027,0.105674601424277,0.00421933485908897,"Periploca_laevigata_Sibinia_sericea"
"406","Periploca_laevigata","Sphaeniscus_filiolus",6,0.786769944359541,0.0605519930578995,0.000643853913738704,"Periploca_laevigata_Sphaeniscus_filiolus"
"407","Periploca_laevigata","Stomorhina_lunata",7,0.813820756005632,0.0437518205245955,1.31666019883269e-05,"Periploca_laevigata_Stomorhina_lunata"
"408","Periploca_laevigata","Syritta_pipiens",19,0.800698734768647,0.0740785516721344,6.52718744200936e-10,"Periploca_laevigata_Syritta_pipiens"
"409","Periploca_laevigata","Tethina_marmorata",8,0.760894486714114,0.0547071855873156,7.09825885753828e-05,"Periploca_laevigata_Tethina_marmorata"
"410","Periploca_laevigata","Themnothorax_hesperius",30,0.922907295068793,0.0885664665897355,1.71094074346043e-18,"Periploca_laevigata_Themnothorax_hesperius"
"411","Periploca_laevigata","Thomisus_cf_onustus",6,0.814624434124111,0.0449640429239012,8.04279375278752e-05,"Periploca_laevigata_Thomisus_cf_onustus"
"412","Periploca_laevigata","Thysanoptera_sp_1",31,0.966791499742116,0.0896554845768676,1.72239541946817e-20,"Periploca_laevigata_Thysanoptera_sp_1"
"413","Periploca_laevigata","Thysanoptera_sp_2",33,0.969394848895623,0.0653759378171914,4.61332239290319e-26,"Periploca_laevigata_Thysanoptera_sp_2"
"414","Periploca_laevigata","Thysanoptera_sp_3",18,0.801435769883669,0.0762428855525856,2.83442087433928e-09,"Periploca_laevigata_Thysanoptera_sp_3"
"415","Periploca_laevigata","Thysanoptera_sp_7",13,0.948310226522314,0.0949189822857345,1.61772109952402e-08,"Periploca_laevigata_Thysanoptera_sp_7"
"416","Periploca_laevigata","Torymoides_lindbergi",10,0.754851036462864,0.0887321146118468,0.00037112738122881,"Periploca_laevigata_Torymoides_lindbergi"
"417","Periploca_laevigata","Trixoscelis_sp",7,0.775161606006482,0.0721611287787369,0.00067312411464097,"Periploca_laevigata_Trixoscelis_sp"
"418","Periploca_laevigata","Urelliosoma_guimari",17,0.857388720946456,0.0862951977710034,1.44125523251256e-09,"Periploca_laevigata_Urelliosoma_guimari"
"419","Phagnalon_purpurascens","Thysanoptera_sp_1",5,0.999999494802291,4.58635754589907e-07,4.14806072170753e-25,"Phagnalon_purpurascens_Thysanoptera_sp_1"
"420","Plocama_pendula","Anaspis_proteus",23,0.855793931171458,0.105560433551275,7.3415364149698e-11,"Plocama_pendula_Anaspis_proteus"
"421","Plocama_pendula","Anthophora_alluaudi",8,0.801149611314277,0.120285140894972,0.00213279335172461,"Plocama_pendula_Anthophora_alluaudi"
"422","Plocama_pendula","Chrysomya_albiceps",12,0.818837997876065,0.0963095934355237,7.61922183120709e-06,"Plocama_pendula_Chrysomya_albiceps"
"423","Plocama_pendula","Musca_domestica",12,0.760660135534365,0.0735354033535842,1.10241175533571e-05,"Plocama_pendula_Musca_domestica"
"424","Plocama_pendula","Thysanoptera_sp_1",13,0.986804710265971,0.0361335384429123,5.89319740325979e-14,"Plocama_pendula_Thysanoptera_sp_1"
"425","Plocama_pendula","Thysanoptera_sp_2",8,0.956391018927155,0.0157797445091396,6.05141614596686e-11,"Plocama_pendula_Thysanoptera_sp_2"
"426","Rubia_fruticosa","Andrena_vulcana",5,0.706990729498476,0.116993269953097,0.110328599094557,"Rubia_fruticosa_Andrena_vulcana"
"427","Rubia_fruticosa","Anthophora_alluaudi",21,0.857675960449266,0.0857873831372652,1.1614292840015e-11,"Rubia_fruticosa_Anthophora_alluaudi"
"428","Rubia_fruticosa","Apis_mellifera",9,0.66889511791981,0.0675606213996404,0.0156001663328596,"Rubia_fruticosa_Apis_mellifera"
"429","Rubia_fruticosa","Chrysomya_albiceps",18,0.807982165449152,0.120190142355679,1.15142420913776e-06,"Rubia_fruticosa_Chrysomya_albiceps"
"430","Rubia_fruticosa","Eumerus_latitarsis",8,0.734837494771711,0.0738540704757296,0.00130377342115816,"Rubia_fruticosa_Eumerus_latitarsis"
"431","Rubia_fruticosa","Lasioglossum_loetum",20,0.770904660248874,0.0752843443487499,4.12339567450664e-09,"Rubia_fruticosa_Lasioglossum_loetum"
"432","Rubia_fruticosa","Lasioglossum_viride",21,0.850778489279174,0.0982347732036187,2.12821004970084e-10,"Rubia_fruticosa_Lasioglossum_viride"
"433","Rubia_fruticosa","Meligethes_canariensis",9,0.704993056874462,0.0501574510165166,0.000237913180798689,"Rubia_fruticosa_Meligethes_canariensis"
"434","Rubia_fruticosa","Plagiolepis_sp_2",22,0.873410452968028,0.168657770956039,1.84174642777693e-07,"Rubia_fruticosa_Plagiolepis_sp_2"
"435","Rubia_fruticosa","Thysanoptera_sp_1",30,0.999286929765368,0.00305327609856982,3.75072074912481e-63,"Rubia_fruticosa_Thysanoptera_sp_1"
"436","Rubia_fruticosa","Thysanoptera_sp_2",20,0.953429165593331,0.0563130193477649,6.24311608663344e-17,"Rubia_fruticosa_Thysanoptera_sp_2"
"437","Rubia_fruticosa","Thysanoptera_sp_7",13,0.943170794385162,0.0703268559401342,6.19476899859742e-10,"Rubia_fruticosa_Thysanoptera_sp_7"
"438","Satureja_kuegleri","Anaspis_proteus",7,0.894657537456559,0.0417509903936981,1.52282247347926e-06,"Satureja_kuegleri_Anaspis_proteus"
"439","Satureja_kuegleri","Camponotus_feae",7,0.999893608374878,0.000260090247927075,1.48965903486252e-20,"Satureja_kuegleri_Camponotus_feae"
"440","Satureja_kuegleri","Myopites_nigrescens",5,0.937134467363428,0.0197888366969189,2.83587603509204e-06,"Satureja_kuegleri_Myopites_nigrescens"
"441","Satureja_kuegleri","Plagiolepis_sp_2",6,0.801787684828722,0.0535626801622565,0.000250967273578159,"Satureja_kuegleri_Plagiolepis_sp_2"
"442","Satureja_kuegleri","Thysanoptera_sp_2",5,0.99760679416279,0.00230775547293921,2.7235522140504e-10,"Satureja_kuegleri_Thysanoptera_sp_2"
"443","Schizogyne_sericea","Agromyzidae_sp_1",5,0.631765178962514,0.0334239642609896,0.100762445763605,"Schizogyne_sericea_Agromyzidae_sp_1"
"444","Schizogyne_sericea","Anthophora_alluaudi",13,0.761896984526968,0.0941536948171143,4.58837907130139e-05,"Schizogyne_sericea_Anthophora_alluaudi"
"445","Schizogyne_sericea","Chrysomya_albiceps",24,0.904581706506453,0.098507324806201,1.8633471154026e-13,"Schizogyne_sericea_Chrysomya_albiceps"
"446","Schizogyne_sericea","Colletes_dimidiatus",5,0.659441898747348,0.107904489643065,0.285488669886046,"Schizogyne_sericea_Colletes_dimidiatus"
"447","Schizogyne_sericea","Eumerus_latitarsis",11,0.695447015749911,0.0594757351853973,0.000336525089196266,"Schizogyne_sericea_Eumerus_latitarsis"
"448","Schizogyne_sericea","Lasioglossum_loetum",23,0.751055919140837,0.0748855122344694,2.19887125984874e-09,"Schizogyne_sericea_Lasioglossum_loetum"
"449","Schizogyne_sericea","Lucilia_sericata",8,0.822370343528939,0.10232785063829,0.000469144347043975,"Schizogyne_sericea_Lucilia_sericata"
"450","Schizogyne_sericea","Meligethes_canariensis",7,0.678497939349155,0.0346091109905005,0.000963771232938906,"Schizogyne_sericea_Meligethes_canariensis"
"451","Schizogyne_sericea","Musca_domestica",20,0.712511838759416,0.0717341371434406,1.11486426206581e-06,"Schizogyne_sericea_Musca_domestica"
"452","Schizogyne_sericea","Oscinella_sp_1",14,0.686789562005249,0.0659269305663643,0.000277133147631104,"Schizogyne_sericea_Oscinella_sp_1"
"453","Schizogyne_sericea","Pteromalus_sp_4",6,0.619068835081043,0.0113615259115721,0.0092534836792386,"Schizogyne_sericea_Pteromalus_sp_4"
"454","Schizogyne_sericea","Sarcophagidae_sp_5",7,0.671529074339899,0.0583196926355791,0.017575957404496,"Schizogyne_sericea_Sarcophagidae_sp_5"
"455","Schizogyne_sericea","Synthesomyia_nudiseta",8,0.642271840073279,0.0398028749698948,0.0198331614724611,"Schizogyne_sericea_Synthesomyia_nudiseta"
"456","Schizogyne_sericea","Thysanoptera_sp_7",12,0.928944795073345,0.0792042631143942,1.76697094441992e-08,"Schizogyne_sericea_Thysanoptera_sp_7"
