"","1","2","3","4","5","6"
"1",NA,0.743616211165605,0.738565287323012,0.738231637456126,0.73275243405681,0.720391086498882
"2",0.743616211165605,NA,0.738063922074429,0.725033004557516,0.718603138762067,0.691308197801192
"3",0.738565287323012,0.738063922074429,NA,0.722558252721636,0.704806226192209,0.695480336156191
"4",0.738231637456126,0.725033004557516,0.722558252721636,NA,0.746279829679686,0.723243542088215
"5",0.73275243405681,0.718603138762067,0.704806226192209,0.746279829679686,NA,0.744003520874839
"6",0.720391086498882,0.691308197801192,0.695480336156191,0.723243542088215,0.744003520874839,NA
