emln_id,train_layer,test_layer,prop_ones_removed,amount_of_removed_1,prop_zeros_removed,amount_of_removed_0,k,lambda,original_links,predicted_values,node_to,node_from
25,1,1,0.2,27,0.2,351,2,0.01,1,0,Hesperiinae_sp.,Stachytarpheta_linearis
25,1,1,0.2,27,0.2,351,2,0.01,1,19.62534048,Dialictus_(Chloralictus)_sp._1,Cuphea_ericoides
25,1,1,0.2,27,0.2,351,2,0.01,1,0.336547741,Cephalotes_pusillus,Lessingianthus_pycnostachyus
25,1,1,0.2,27,0.2,351,2,0.01,1,0.014976971,Xylocopa_sp._2,Aspilia_jolyana
25,1,1,0.2,27,0.2,351,2,0.01,1,-2.13E-16,Eullaema_nigrita,Aspilia_jolyana
25,1,1,0.2,27,0.2,351,2,0.01,1,0.35150818,Eupetomena_macroura,Vochysia_thyrsoidea
25,1,1,0.2,27,0.2,351,2,0.01,1,-6.92E-21,Chlorostilbon_lucidus,Hypenia_macrantha
25,1,1,0.2,27,0.2,351,2,0.01,1,8.966284926,Dialictus_(Chloralictus)_sp._1,Declieuxia_fruticosa
25,1,1,0.2,27,0.2,351,2,0.01,1,0,Deopalpus_sp.,Palicourea_rigida
25,1,1,0.2,27,0.2,351,2,0.01,1,0,Alticini_sp._1,Paepalanthus_bromelioides
25,1,1,0.2,27,0.2,351,2,0.01,1,0.016409083,Apis_mellifera,Rynchospora_consanguinea
25,1,1,0.2,27,0.2,351,2,0.01,1,0.865198571,Phoebis_sennae,Vochysia_thyrsoidea
25,1,1,0.2,27,0.2,351,2,0.01,1,0.109405502,Centris_(Hemisielaa)_tarsata,Ouratea_floribunda
25,1,1,0.2,27,0.2,351,2,0.01,1,7.103182947,Dialictus_(Chloralictus)_sp._1,Lessingianthus_pycnostachyus
25,1,1,0.2,27,0.2,351,2,0.01,1,0.076554283,Chlorostilbon_lucidus,Vochysia_thyrsoidea
25,1,1,0.2,27,0.2,351,2,0.01,1,0.265196687,Dialictus_(Chloralictus)_sp._1,Mimosa_sp.
25,1,1,0.2,27,0.2,351,2,0.01,1,0,Madopterini_sp.,Paepalanthus_bromelioides
25,1,1,0.2,27,0.2,351,2,0.01,1,-0.110228928,Trigona_spinipes,Vochysia_thyrsoidea
25,1,1,0.2,27,0.2,351,2,0.01,1,-1.015747349,Diptera_sp._2,Paepalanthus_bromelioides
25,1,1,0.2,27,0.2,351,2,0.01,1,0.000932339,Campsomeris_sp._1,Trigonia_cipoensis
25,1,1,0.2,27,0.2,351,2,0.01,1,0.09375752,Cephalotes_pusillus,Malpigaceae_sp.
25,1,1,0.2,27,0.2,351,2,0.01,1,-3.11E-16,Chlorostilbon_lucidus,Camptosema_isopetalum
25,1,1,0.2,27,0.2,351,2,0.01,1,1.01960023,Cerambycidae_sp.,Paepalanthus_bromelioides
25,1,1,0.2,27,0.2,351,2,0.01,1,0.032805287,Augochloropsis_sp._1,Aspilia_jolyana
25,1,1,0.2,27,0.2,351,2,0.01,1,-5.33E-16,Camponotus_crassus,Aspilia_jolyana
25,1,1,0.2,27,0.2,351,2,0.01,1,0,Deopalpus_sp.,Paepalanthus_bromelioides
25,1,1,0.2,27,0.2,351,2,0.01,1,-2.74E-17,Coelioxys_sp.,Cuphea_ericoides
25,1,1,0.2,27,0.2,351,2,0.01,0,0.040698042,Elateridae_sp._1,Richterago_arenaria
25,1,1,0.2,27,0.2,351,2,0.01,0,0.01025794,Megachile_sp.,Solanum_sp.
25,1,1,0.2,27,0.2,351,2,0.01,0,-0.025855115,Augochlora_(Oxystoglossella)_sp._2,Myrcia_guianensis
25,1,1,0.2,27,0.2,351,2,0.01,0,0.013190493,Megachile_(Moureapis)_cf_anthidioides,Turnera_hilaireana
25,1,1,0.2,27,0.2,351,2,0.01,0,-10.48273597,Megachile_(Pseudocentron)_sp._2,Paepalanthus_bromelioides
25,1,1,0.2,27,0.2,351,2,0.01,0,0.005452195,Cephalotes_pusillus,Solanum_sp.
25,1,1,0.2,27,0.2,351,2,0.01,0,-0.249881934,Neodexiopsis_sp.,Cuphea_ericoides
25,1,1,0.2,27,0.2,351,2,0.01,0,-8.628310379,Bombus_pauloensis,Paepalanthus_bromelioides
25,1,1,0.2,27,0.2,351,2,0.01,0,0.593897133,Ceratina_(Crewella)_asuncionis,Stachytarpheta_linearis
25,1,1,0.2,27,0.2,351,2,0.01,0,-0.508594631,Toxophorinae_sp._2,Aspilia_jolyana
25,1,1,0.2,27,0.2,351,2,0.01,0,0.0242762,Megachile_(Pseudocentron)_sp._2,Convolvulacea_sp.
25,1,1,0.2,27,0.2,351,2,0.01,0,0.000197723,Protomydas_sp.,Solanum_sp.
25,1,1,0.2,27,0.2,351,2,0.01,0,-2.20E-18,Eullaema_nigrita,Solanum_sp.
25,1,1,0.2,27,0.2,351,2,0.01,0,0.018740061,Cauliognathini_sp._1,Convolvulacea_sp.
25,1,1,0.2,27,0.2,351,2,0.01,0,1.9240001198454e-17,Chilicola_(Prosopoides)_sp.,Camptosema_isopetalum
25,1,1,0.2,27,0.2,351,2,0.01,0,1.4661665262959e-21,Trichodes_sp.,Hypenia_macrantha
25,1,1,0.2,27,0.2,351,2,0.01,0,0.139401611,Megachile_cf_(Dactylomegachile)_sp.,Vellozia_albiflora
25,1,1,0.2,27,0.2,351,2,0.01,0,-2.27E-17,Tapinotaspidini_sp._1,Camptosema_isopetalum
25,1,1,0.2,27,0.2,351,2,0.01,0,0.092746323,Elateridae_sp._1,Lessingianthus_pycnostachyus
25,1,1,0.2,27,0.2,351,2,0.01,0,-3.83E-19,Melipona_sp._1,Sabicea_brasiliensis
25,1,1,0.2,27,0.2,351,2,0.01,0,-0.062272497,Megachile_(Pseudocentron)_sp._2,Vellozia_albiflora
25,1,1,0.2,27,0.2,351,2,0.01,0,-0.112974755,Palpada_sp.,Mimosa_sp.
25,1,1,0.2,27,0.2,351,2,0.01,0,-7.74E-17,Eullaema_nigrita,Mimosa_sp.
25,1,1,0.2,27,0.2,351,2,0.01,0,0.082500494,Cephalotes_pusillus,Convolvulacea_sp.
25,1,1,0.2,27,0.2,351,2,0.01,0,2.73058497155184e-33,Coelioxys_sp.,Camptosema_isopetalum
25,1,1,0.2,27,0.2,351,2,0.01,0,0,Hesperiinae_sp.,Trigonia_cipoensis
25,1,1,0.2,27,0.2,351,2,0.01,0,-2.47E-21,Xylocopa_big,Hypenia_macrantha
25,1,1,0.2,27,0.2,351,2,0.01,0,-0.11571227,Plecia_sp.,Vochysia_thyrsoidea
25,1,1,0.2,27,0.2,351,2,0.01,0,0.02050428,Plecia_sp.,Richterago_arenaria
25,1,1,0.2,27,0.2,351,2,0.01,0,-5.15E-19,Colibri_serrirostris,Sabicea_brasiliensis
25,1,1,0.2,27,0.2,351,2,0.01,0,0.006660642,Vanessa_sp.,Vochysia_thyrsoidea
25,1,1,0.2,27,0.2,351,2,0.01,0,4.39024651,Ceratina_(Crewella)_asuncionis,Cuphea_ericoides
25,1,1,0.2,27,0.2,351,2,0.01,0,0.095427055,Cephalotes_pusillus,Jacaranda_caroba
25,1,1,0.2,27,0.2,351,2,0.01,0,-0.007289253,Apis_mellifera,Myrcia_guianensis
25,1,1,0.2,27,0.2,351,2,0.01,0,0.020895031,Palpada_sp.,Malpigaceae_sp.
25,1,1,0.2,27,0.2,351,2,0.01,0,0.019392227,Cauliognathus_sp._2,Convolvulacea_sp.
25,1,1,0.2,27,0.2,351,2,0.01,0,0.986634639,Chilicola_(Prosopoides)_sp.,Aspilia_jolyana
25,1,1,0.2,27,0.2,351,2,0.01,0,0.019699675,Aellopos_sp.,Aspilia_jolyana
25,1,1,0.2,27,0.2,351,2,0.01,0,0.189028285,Centris_(Hemisielaa)_tarsata,Palicourea_rigida
25,1,1,0.2,27,0.2,351,2,0.01,0,0,Madopterini_sp.,Byrsonima_variabilis
25,1,1,0.2,27,0.2,351,2,0.01,0,7.06475007165626e-33,Camponotus_crassus,Sabicea_brasiliensis
25,1,1,0.2,27,0.2,351,2,0.01,0,-0.016303456,Cauliognathus_sp._2,Luxemburgia_villosa
25,1,1,0.2,27,0.2,351,2,0.01,0,0.159172213,Megachile_(Pseudocentron)_sp._1,Byrsonima_variabilis
25,1,1,0.2,27,0.2,351,2,0.01,0,0.075755174,Ceratina_(Crewella)_asuncionis,Vochysia_thyrsoidea
25,1,1,0.2,27,0.2,351,2,0.01,0,0.001243229,Aellopos_sp.,Stachytarpheta_confertifolia
25,1,1,0.2,27,0.2,351,2,0.01,0,-0.016351987,Eumolpini_sp._4,Luxemburgia_villosa
25,1,1,0.2,27,0.2,351,2,0.01,0,0.132508799,Augochlora_(Oxystoglossella)_sp._2,Malpigaceae_sp.
25,1,1,0.2,27,0.2,351,2,0.01,0,0.894593446,Pseudagapostemon_sp._1,Cuphea_ericoides
25,1,1,0.2,27,0.2,351,2,0.01,0,0.25811948,Xylocopa_sp._2,Lessingianthus_pycnostachyus
25,1,1,0.2,27,0.2,351,2,0.01,0,0.001722493,Xylocopa_sp._1,Luxemburgia_villosa
25,1,1,0.2,27,0.2,351,2,0.01,0,1.40979828780974e-16,Eupetomena_macroura,Camptosema_isopetalum
25,1,1,0.2,27,0.2,351,2,0.01,0,-2.623173901,Xylocopa_big,Paepalanthus_bromelioides
25,1,1,0.2,27,0.2,351,2,0.01,0,-1.41E-17,Augochloropsis_sp._3,Camptosema_isopetalum
25,1,1,0.2,27,0.2,351,2,0.01,0,0.039086784,Toxophorinae_sp._2,Convolvulacea_sp.
25,1,1,0.2,27,0.2,351,2,0.01,0,0.173463085,Xylocopa_sp._5,Vellozia_albiflora
25,1,1,0.2,27,0.2,351,2,0.01,0,1.78598428809887e-21,Neodexiopsis_sp.,Hypenia_macrantha
25,1,1,0.2,27,0.2,351,2,0.01,0,0.019557122,Cerambycidae_sp.,Stachytarpheta_confertifolia
25,1,1,0.2,27,0.2,351,2,0.01,0,-1.04E-18,Megachile_sp.,Sabicea_brasiliensis
25,1,1,0.2,27,0.2,351,2,0.01,0,0.020425459,Brachygastra_lecheguana,Aspilia_jolyana
25,1,1,0.2,27,0.2,351,2,0.01,0,-0.112513982,Alticini_sp._2,Mimosa_sp.
25,1,1,0.2,27,0.2,351,2,0.01,0,0.071852458,Vanessa_sp.,Turnera_hilaireana
25,1,1,0.2,27,0.2,351,2,0.01,0,0.013953447,Cauliognathini_sp._1,Byrsonima_variabilis
25,1,1,0.2,27,0.2,351,2,0.01,0,1.980442915,Ceratina_(Crewella)_asuncionis,Declieuxia_fruticosa
25,1,1,0.2,27,0.2,351,2,0.01,0,-6.20E-16,Camponotus_crassus,Byrsonima_variabilis
25,1,1,0.2,27,0.2,351,2,0.01,0,0.032403894,Ceratina_(Crewella)_asuncionis,Solanum_sp.
25,1,1,0.2,27,0.2,351,2,0.01,0,0.137615172,Augochlora_(Oxystoglossella)_sp._2,Jacaranda_caroba
25,1,1,0.2,27,0.2,351,2,0.01,0,0.173461719,Xylocopa_sp._1,Convolvulacea_sp.
25,1,1,0.2,27,0.2,351,2,0.01,0,0.358652521,Xylocopa_big,Cuphea_ericoides
25,1,1,0.2,27,0.2,351,2,0.01,0,0.030704877,Trigona_spinipes,Paepalanthus_sp._1
25,1,1,0.2,27,0.2,351,2,0.01,0,0.433975191,Ceratina_(Crewella)_asuncionis,Byrsonima_variabilis
25,1,1,0.2,27,0.2,351,2,0.01,0,0.073480737,Cauliognathus_sp._2,Lessingianthus_pycnostachyus
25,1,1,0.2,27,0.2,351,2,0.01,0,-3.43E-17,Nitidulidae_sp._1,Camptosema_isopetalum
25,1,1,0.2,27,0.2,351,2,0.01,0,-0.125360019,Phoebis_sennae,Vellozia_albiflora
25,1,1,0.2,27,0.2,351,2,0.01,0,0.105337786,Chilicola_(Prosopoides)_sp.,Byrsonima_variabilis
25,1,1,0.2,27,0.2,351,2,0.01,0,0.000611874,Melipona_sp._1,Rynchospora_consanguinea
25,1,1,0.2,27,0.2,351,2,0.01,0,0.172146216,Ceratina_(Crewella)_sp._2,Malpigaceae_sp.
25,1,1,0.2,27,0.2,351,2,0.01,0,0.010634111,Megachile_cf_(Dactylomegachile)_sp.,Solanum_sp.
25,1,1,0.2,27,0.2,351,2,0.01,0,-2.06E-19,Coelioxys_sp.,Solanum_sp.
25,1,1,0.2,27,0.2,351,2,0.01,0,0.039629575,Plecia_sp.,Myrcia_guianensis
25,1,1,0.2,27,0.2,351,2,0.01,0,-0.209738533,Nitidulidae_sp._1,Cuphea_ericoides
25,1,1,0.2,27,0.2,351,2,0.01,0,0.004703971,Heliactin_bilophus,Myrcia_guianensis
25,1,1,0.2,27,0.2,351,2,0.01,0,0.070745052,Cauliognathini_sp._1,Lessingianthus_pycnostachyus
25,1,1,0.2,27,0.2,351,2,0.01,0,0.009624916,Cauliognathus_sp._2,Trigonia_cipoensis
25,1,1,0.2,27,0.2,351,2,0.01,0,0.001881856,Brachygastra_lecheguana,Jacaranda_caroba
25,1,1,0.2,27,0.2,351,2,0.01,0,0.173278869,Xylocopa_sp._1,Stachytarpheta_confertifolia
25,1,1,0.2,27,0.2,351,2,0.01,0,0.037079179,Myzinum_sp.,Vellozia_albiflora
25,1,1,0.2,27,0.2,351,2,0.01,0,0.150386154,Megachile_cf_(Dactylomegachile)_sp.,Jacaranda_caroba
25,1,1,0.2,27,0.2,351,2,0.01,0,0.000856056,Cerambycidae_sp.,Solanum_sp.
25,1,1,0.2,27,0.2,351,2,0.01,0,0.000969601,Alticini_sp._2,Solanum_sp.
25,1,1,0.2,27,0.2,351,2,0.01,0,0.016581299,Palpada_sp.,Byrsonima_variabilis
25,1,1,0.2,27,0.2,351,2,0.01,0,0.007584691,Vanessa_sp.,Mimosa_sp.
25,1,1,0.2,27,0.2,351,2,0.01,0,-1.26E-21,Xylocopa_sp._2,Hypenia_macrantha
25,1,1,0.2,27,0.2,351,2,0.01,0,0.000834046,Colibri_serrirostris,Trigonia_cipoensis
25,1,1,0.2,27,0.2,351,2,0.01,0,0.016902935,Nitidulidae_sp._2,Vellozia_albiflora
25,1,1,0.2,27,0.2,351,2,0.01,0,0.129815474,Trigona_spinipes,Lessingianthus_pycnostachyus
25,1,1,0.2,27,0.2,351,2,0.01,0,-5.22E-16,Camponotus_crassus,Richterago_arenaria
25,1,1,0.2,27,0.2,351,2,0.01,0,0.004841982,Campylopterus_largipennis,Solanum_sp.
25,1,1,0.2,27,0.2,351,2,0.01,0,0.038640952,Pteromalidae_sp._1,Myrcia_guianensis
25,1,1,0.2,27,0.2,351,2,0.01,0,0.028829745,Unidentified_Lepidoptera_sp._7,Vochysia_thyrsoidea
25,1,1,0.2,27,0.2,351,2,0.01,0,-2.66E-17,Camponotus_crassus,Luxemburgia_villosa
25,1,1,0.2,27,0.2,351,2,0.01,0,-0.122747221,Cauliognathini_sp._1,Palicourea_rigida
25,1,1,0.2,27,0.2,351,2,0.01,0,-0.003020839,Neodexiopsis_sp.,Jacaranda_caroba
25,1,1,0.2,27,0.2,351,2,0.01,0,0.061913539,Tetrapedia_sp._2,Lessingianthus_pycnostachyus
25,1,1,0.2,27,0.2,351,2,0.01,0,-5.11E-17,Pteromalidae_sp._1,Camptosema_isopetalum
25,1,1,0.2,27,0.2,351,2,0.01,0,-0.001429045,Megachile_(Pseudocentron)_sp._1,Luxemburgia_villosa
25,1,1,0.2,27,0.2,351,2,0.01,0,0.015109088,Augochloropsis_sp._3,Richterago_arenaria
25,1,1,0.2,27,0.2,351,2,0.01,0,0.063837655,Nitidulidae_sp._2,Lessingianthus_pycnostachyus
25,1,1,0.2,27,0.2,351,2,0.01,0,0.071605815,Xylocopa_sp._2,Turnera_hilaireana
25,1,1,0.2,27,0.2,351,2,0.01,0,0.346552604,Chlorostilbon_lucidus,Paepalanthus_sp._1
25,1,1,0.2,27,0.2,351,2,0.01,0,2.981851383,Toxophorinae_sp._2,Paepalanthus_bromelioides
25,1,1,0.2,27,0.2,351,2,0.01,0,0.132677254,Anthidini_sp.,Stachytarpheta_confertifolia
25,1,1,0.2,27,0.2,351,2,0.01,0,-7.64288176,Pseudagapostemon_sp._1,Paepalanthus_bromelioides
25,1,1,0.2,27,0.2,351,2,0.01,0,0,Hesperiinae_sp.,Solanum_sp.
25,1,1,0.2,27,0.2,351,2,0.01,0,0.801784566,Xylocopa_sp._5,Declieuxia_fruticosa
25,1,1,0.2,27,0.2,351,2,0.01,0,0.078071812,Chilicola_(Prosopoides)_sp.,Ouratea_floribunda
25,1,1,0.2,27,0.2,351,2,0.01,0,0.031293534,Elateridae_sp._1,Stachytarpheta_linearis
25,1,1,0.2,27,0.2,351,2,0.01,0,-2.49E-21,Megachile_(Pseudocentron)_sp._1,Hypenia_macrantha
25,1,1,0.2,27,0.2,351,2,0.01,0,-0.007801156,Satyrinae_sp.,Turnera_hilaireana
25,1,1,0.2,27,0.2,351,2,0.01,0,-0.113580014,Trichodes_sp.,Mimosa_sp.
25,1,1,0.2,27,0.2,351,2,0.01,0,-0.055473947,Xylocopa_big,Turnera_hilaireana
25,1,1,0.2,27,0.2,351,2,0.01,0,0.022997878,Pteromalidae_sp._1,Jacaranda_caroba
25,1,1,0.2,27,0.2,351,2,0.01,0,0.000774284,Toxophorinae_sp._2,Solanum_sp.
25,1,1,0.2,27,0.2,351,2,0.01,0,0.046596795,Exomalopsis_sp._1,Malpigaceae_sp.
25,1,1,0.2,27,0.2,351,2,0.01,0,-0.253183398,Eupetomena_macroura,Declieuxia_fruticosa
25,1,1,0.2,27,0.2,351,2,0.01,0,-0.108246661,Madarini_sp._2,Palicourea_rigida
25,1,1,0.2,27,0.2,351,2,0.01,0,0,Hesperiinae_sp.,Paepalanthus_sp._1
25,1,1,0.2,27,0.2,351,2,0.01,0,0.022020875,Pteromalidae_sp._1,Stachytarpheta_confertifolia
25,1,1,0.2,27,0.2,351,2,0.01,0,0.163986331,Diptera_sp._2,Jacaranda_caroba
25,1,1,0.2,27,0.2,351,2,0.01,0,0,Madopterini_sp.,Stachytarpheta_linearis
25,1,1,0.2,27,0.2,351,2,0.01,0,0.014615528,Eumolpini_sp._4,Paepalanthus_sp._1
25,1,1,0.2,27,0.2,351,2,0.01,0,0.191119788,Unidentified_Lepidoptera_sp._7,Stachytarpheta_linearis
25,1,1,0.2,27,0.2,351,2,0.01,0,0.060120895,Toxophorinae_sp._2,Myrcia_guianensis
25,1,1,0.2,27,0.2,351,2,0.01,0,-0.237869475,Plecia_sp.,Cuphea_ericoides
25,1,1,0.2,27,0.2,351,2,0.01,0,0.000443722,Exomalopsis_sp._1,Luxemburgia_villosa
25,1,1,0.2,27,0.2,351,2,0.01,0,-6.161227274,Eupetomena_macroura,Paepalanthus_bromelioides
25,1,1,0.2,27,0.2,351,2,0.01,0,0.437547689,Ceratina_(Crewella)_asuncionis,Turnera_hilaireana
25,1,1,0.2,27,0.2,351,2,0.01,0,0,Deopalpus_sp.,Luxemburgia_villosa
25,1,1,0.2,27,0.2,351,2,0.01,0,3.11310288277001e-18,Toxophorinae_sp._2,Sabicea_brasiliensis
25,1,1,0.2,27,0.2,351,2,0.01,0,0,Madopterini_sp.,Camptosema_isopetalum
25,1,1,0.2,27,0.2,351,2,0.01,0,0.008087708,Xylocopa_big,Ouratea_floribunda
25,1,1,0.2,27,0.2,351,2,0.01,0,-0.001499356,Neodexiopsis_sp.,Solanum_sp.
25,1,1,0.2,27,0.2,351,2,0.01,0,0.139769014,Unidentified_Lepidoptera_sp._7,Byrsonima_variabilis
25,1,1,0.2,27,0.2,351,2,0.01,0,0.040403968,Centris_(Hemisielaa)_tarsata,Aspilia_jolyana
25,1,1,0.2,27,0.2,351,2,0.01,0,-0.016511246,Alticini_sp._2,Luxemburgia_villosa
25,1,1,0.2,27,0.2,351,2,0.01,0,2.1570090649273e-18,Nitidulidae_sp._1,Sabicea_brasiliensis
25,1,1,0.2,27,0.2,351,2,0.01,0,0.00126612,Protomydas_sp.,Stachytarpheta_confertifolia
25,1,1,0.2,27,0.2,351,2,0.01,0,0.141273243,Diptera_sp._2,Vellozia_albiflora
25,1,1,0.2,27,0.2,351,2,0.01,0,1.383879306,Dialictus_(Chloralictus)_sp._1,Ouratea_floribunda
25,1,1,0.2,27,0.2,351,2,0.01,0,0.260090791,Diptera_sp._2,Palicourea_rigida
25,1,1,0.2,27,0.2,351,2,0.01,0,0.25298647,Melipona_sp._1,Lessingianthus_pycnostachyus
25,1,1,0.2,27,0.2,351,2,0.01,0,2.25725717317461e-16,Phoebis_sennae,Camptosema_isopetalum
25,1,1,0.2,27,0.2,351,2,0.01,0,-7.96E-22,Exomalopsis_sp._1,Hypenia_macrantha
25,1,1,0.2,27,0.2,351,2,0.01,0,0.051590078,Phoebis_sennae,Ouratea_floribunda
25,1,1,0.2,27,0.2,351,2,0.01,0,0.107853034,Palpada_sp.,Declieuxia_fruticosa
25,1,1,0.2,27,0.2,351,2,0.01,0,0,Hesperiinae_sp.,Rynchospora_consanguinea
25,1,1,0.2,27,0.2,351,2,0.01,0,0.060096548,Vanessa_sp.,Stachytarpheta_confertifolia
25,1,1,0.2,27,0.2,351,2,0.01,0,-0.124720747,Eumolpini_sp._4,Palicourea_rigida
25,1,1,0.2,27,0.2,351,2,0.01,0,0.063062431,Melipona_sp._1,Richterago_arenaria
25,1,1,0.2,27,0.2,351,2,0.01,0,0,Madopterini_sp.,Lessingianthus_pycnostachyus
25,1,1,0.2,27,0.2,351,2,0.01,0,-5.73E-17,Xylocopa_sp._2,Camptosema_isopetalum
25,1,1,0.2,27,0.2,351,2,0.01,0,0.002170931,Heliactin_bilophus,Trigonia_cipoensis
25,1,1,0.2,27,0.2,351,2,0.01,0,1.057741775,Eupetomena_macroura,Aspilia_jolyana
25,1,1,0.2,27,0.2,351,2,0.01,0,0.010224986,Trigona_spinipes,Trigonia_cipoensis
25,1,1,0.2,27,0.2,351,2,0.01,0,-0.209594083,Sibinia_sp.,Cuphea_ericoides
25,1,1,0.2,27,0.2,351,2,0.01,0,0.038651253,Elateridae_sp._1,Myrcia_guianensis
25,1,1,0.2,27,0.2,351,2,0.01,0,-0.006570637,Satyrinae_sp.,Myrcia_guianensis
25,1,1,0.2,27,0.2,351,2,0.01,0,0.177242545,Augochlora_(Oxystoglossella)_sp._2,Stachytarpheta_linearis
25,1,1,0.2,27,0.2,351,2,0.01,0,0.089631691,Pteromalidae_sp._1,Lessingianthus_pycnostachyus
25,1,1,0.2,27,0.2,351,2,0.01,0,3.948385851,Chlorostilbon_lucidus,Cuphea_ericoides
25,1,1,0.2,27,0.2,351,2,0.01,0,0.000783629,Colibri_serrirostris,Luxemburgia_villosa
25,1,1,0.2,27,0.2,351,2,0.01,0,-0.005703538,Augochloropsis_sp._3,Aspilia_jolyana
25,1,1,0.2,27,0.2,351,2,0.01,0,-1.384191698,Augochlora_(Oxystoglossella)_sp._2,Paepalanthus_bromelioides
25,1,1,0.2,27,0.2,351,2,0.01,0,0.119612473,Pteromalidae_sp._1,Declieuxia_fruticosa
25,1,1,0.2,27,0.2,351,2,0.01,0,0,Alticini_sp._1,Richterago_arenaria
25,1,1,0.2,27,0.2,351,2,0.01,0,0.021829736,Cerambycidae_sp.,Jacaranda_caroba
25,1,1,0.2,27,0.2,351,2,0.01,0,-0.038980046,Pseudagapostemon_sp._1,Lessingianthus_pycnostachyus
25,1,1,0.2,27,0.2,351,2,0.01,0,-2.22E-15,Camponotus_crassus,Lessingianthus_pycnostachyus
25,1,1,0.2,27,0.2,351,2,0.01,0,-0.000360271,Satyrinae_sp.,Malpigaceae_sp.
25,1,1,0.2,27,0.2,351,2,0.01,0,0.075285553,Augochloropsis_sp._3,Declieuxia_fruticosa
25,1,1,0.2,27,0.2,351,2,0.01,0,0.037152829,Madarini_sp._2,Jacaranda_caroba
25,1,1,0.2,27,0.2,351,2,0.01,0,-0.076251955,Bombus_pauloensis,Convolvulacea_sp.
25,1,1,0.2,27,0.2,351,2,0.01,0,5.62883172544816e-19,Polybia_ignobilis,Camptosema_isopetalum
25,1,1,0.2,27,0.2,351,2,0.01,0,0.000740803,Unidentified_Lepidoptera_sp._7,Myrcia_guianensis
25,1,1,0.2,27,0.2,351,2,0.01,0,0.250603536,Vanessa_sp.,Lessingianthus_pycnostachyus
25,1,1,0.2,27,0.2,351,2,0.01,0,-4.40E-16,Camponotus_crassus,Ouratea_floribunda
25,1,1,0.2,27,0.2,351,2,0.01,0,0.532914706,Chilicola_(Prosopoides)_sp.,Palicourea_rigida
25,1,1,0.2,27,0.2,351,2,0.01,0,-2.60E-18,Coelioxys_sp.,Convolvulacea_sp.
25,1,1,0.2,27,0.2,351,2,0.01,0,0,Alticini_sp._1,Turnera_hilaireana
25,1,1,0.2,27,0.2,351,2,0.01,0,-0.002274796,Sibinia_sp.,Ouratea_floribunda
25,1,1,0.2,27,0.2,351,2,0.01,0,-1.36E-17,Coelioxys_sp.,Declieuxia_fruticosa
25,1,1,0.2,27,0.2,351,2,0.01,0,0.136639935,Centris_(Hemisielaa)_tarsata,Richterago_arenaria
25,1,1,0.2,27,0.2,351,2,0.01,0,0.035990563,Eumolpini_sp._4,Vellozia_albiflora
25,1,1,0.2,27,0.2,351,2,0.01,0,-0.146302434,Neodexiopsis_sp.,Palicourea_rigida
25,1,1,0.2,27,0.2,351,2,0.01,0,-1.97E-17,Eullaema_nigrita,Jacaranda_caroba
25,1,1,0.2,27,0.2,351,2,0.01,0,-0.343208426,Plecia_sp.,Aspilia_jolyana
25,1,1,0.2,27,0.2,351,2,0.01,0,0.010083544,Protomydas_sp.,Palicourea_rigida
25,1,1,0.2,27,0.2,351,2,0.01,0,0.209510919,Anthidini_sp.,Stachytarpheta_linearis
25,1,1,0.2,27,0.2,351,2,0.01,0,0.015266178,Nitidulidae_sp._2,Convolvulacea_sp.
25,1,1,0.2,27,0.2,351,2,0.01,0,0.014788637,Colibri_serrirostris,Mimosa_sp.
25,1,1,0.2,27,0.2,351,2,0.01,0,0.013934325,Tetrapedia_sp._2,Vellozia_albiflora
25,1,1,0.2,27,0.2,351,2,0.01,0,0.000701156,Campylopterus_largipennis,Trigonia_cipoensis
25,1,1,0.2,27,0.2,351,2,0.01,0,0.073132861,Colibri_serrirostris,Malpigaceae_sp.
25,1,1,0.2,27,0.2,351,2,0.01,0,-0.108972283,Trichodes_sp.,Vochysia_thyrsoidea
25,1,1,0.2,27,0.2,351,2,0.01,0,-0.045833852,Eupetomena_macroura,Stachytarpheta_confertifolia
25,1,1,0.2,27,0.2,351,2,0.01,0,-0.000269108,Satyrinae_sp.,Stachytarpheta_linearis
25,1,1,0.2,27,0.2,351,2,0.01,0,-5.77E-20,Augochloropsis_sp._3,Sabicea_brasiliensis
25,1,1,0.2,27,0.2,351,2,0.01,0,0.022186505,Myzinum_sp.,Stachytarpheta_linearis
25,1,1,0.2,27,0.2,351,2,0.01,0,0.09890985,Unidentified_Lepidoptera_sp._7,Ouratea_floribunda
25,1,1,0.2,27,0.2,351,2,0.01,0,0.235622828,Chilicola_(Prosopoides)_sp.,Rynchospora_consanguinea
25,1,1,0.2,27,0.2,351,2,0.01,0,0.050343353,Colibri_serrirostris,Ouratea_floribunda
25,1,1,0.2,27,0.2,351,2,0.01,0,-3.04E-18,Coelioxys_sp.,Malpigaceae_sp.
25,1,1,0.2,27,0.2,351,2,0.01,0,0.122926517,Megachile_cf_(Dactylomegachile)_sp.,Convolvulacea_sp.
25,1,1,0.2,27,0.2,351,2,0.01,0,5.87586759324418e-18,Satyrinae_sp.,Camptosema_isopetalum
25,1,1,0.2,27,0.2,351,2,0.01,0,-0.003066732,Diptera_sp._2,Trigonia_cipoensis
25,1,1,0.2,27,0.2,351,2,0.01,0,-0.002430406,Satyrinae_sp.,Lessingianthus_pycnostachyus
