"","node_from","node_to","avg_prop_isl","avg_sigm_predicted_offs","avg_sigm_predicted_diag","sigm_cat","observed_link","pred_prob","sigm_cat_plot","pred_prob_alpha"
"22","Argyranthemum_frutescens","Bracon_sp",0,0.832482438723576,0.943912193123587,"both↑",FALSE,0.888197315923581,"Both approaches",0.757760851167759
"23","Argyranthemum_frutescens","Bruchidius_wollastoni",0.142857142857143,NA,NA,NA,TRUE,NA,NA,NA
"24","Argyranthemum_frutescens","Campiglossa_reticulata",0.142857142857143,NA,NA,NA,TRUE,NA,NA,NA
"25","Argyranthemum_frutescens","Camponotus_feae",0.285714285714286,NA,NA,NA,TRUE,NA,NA,NA
"26","Argyranthemum_frutescens","Ceratogoponidae_sp",0,0.749685546965927,NA,NA,FALSE,NA,NA,NA
"27","Argyranthemum_frutescens","Chalicodoma_canescens",0,0.769840645061127,0.811999746198316,"both↑",FALSE,0.790920195629721,"Both approaches",0.54699375719773
"28","Argyranthemum_frutescens","Chetogena_acuminata",0,0.800462081268832,0.855047360640516,"both↑",FALSE,0.827754720954674,"Both approaches",0.626801895401794
"29","Argyranthemum_frutescens","Chironomidae_sp",0,0.853403830732719,0.933194751853974,"both↑",FALSE,0.893299291293347,"Both approaches",0.768815131135585
"30","Argyranthemum_frutescens","Chloropidae_sp",0,0.828504501856044,0.829818865281042,"both↑",FALSE,0.829161683568543,"Both approaches",0.629850314398509
"31","Argyranthemum_frutescens","Chloropidae_sp_4",0,0.682140362000702,0.887505791268843,"diag↑ only",FALSE,0.887505791268843,"Single location",0.756262547749161
"32","Argyranthemum_frutescens","Chloropidae_sp_5",0,0.819851983456672,0.870064032347952,"both↑",FALSE,0.844958007902312,"Both approaches",0.664075683788343
"33","Argyranthemum_frutescens","Chloropidae_sp_6",0,0.705606534572066,0.91999651835874,"both↑",FALSE,0.812801526465403,"Both approaches",0.594403307341707
"34","Argyranthemum_frutescens","Chrysomya_albiceps",0.142857142857143,NA,NA,NA,TRUE,NA,NA,NA
"35","Argyranthemum_frutescens","Coccinella_miranda",0,0.8581489805152,NA,NA,FALSE,NA,NA,NA
"36","Argyranthemum_frutescens","Crematogaster_alluaudi",0,0.857174859079733,NA,NA,FALSE,NA,NA,NA
"37","Argyranthemum_frutescens","Cryptocephalus_gounellei",0,0.807531514562257,0.866467643718305,"both↑",FALSE,0.836999579140281,"Both approaches",0.646832421470609
"38","Argyranthemum_frutescens","Dasytes_cf_subaenescens",0,0.831628006361602,0.961545920738218,"both↑",FALSE,0.89658696354991,"Both approaches",0.775938421024805
"39","Argyranthemum_frutescens","Dasytes_subaenescens",0.142857142857143,NA,NA,NA,TRUE,NA,NA,NA
"40","Argyranthemum_frutescens","Dinarmoides_spilopterus",0,0.841498195055058,NA,NA,FALSE,NA,NA,NA
"41","Argyranthemum_frutescens","Elasmus_platyedrae",0.142857142857143,NA,NA,NA,TRUE,NA,NA,NA
"42","Argyranthemum_frutescens","Empididae_sp_1",0,0.824291493164961,0.906752694209112,"both↑",FALSE,0.865522093687037,"Both approaches",0.708631202988579
"43","Argyranthemum_frutescens","Eristalinus_aeneus",0.285714285714286,NA,NA,NA,TRUE,NA,NA,NA
"44","Argyranthemum_frutescens","Eristalinus_taeniops",0,0.860951552034476,0.517558755925766,"offs↑ only",FALSE,0.860951552034476,"External location",0.698728362741364
"45","Argyranthemum_frutescens","Eristalis_tenax",0.142857142857143,NA,NA,NA,TRUE,NA,NA,NA
"46","Argyranthemum_frutescens","Estheria_simonyi",0,0.864217837889426,0.770766762655993,"both↑",FALSE,0.81749230027271,"Both approaches",0.604566650590871
"47","Argyranthemum_frutescens","Eucera_gracilipes",0,0.880083046683991,0.855614671001775,"both↑",FALSE,0.867848858842883,"Both approaches",0.713672527492913
"48","Argyranthemum_frutescens","Euderus_sp",0,0.845541636821534,0.828477353003865,"both↑",FALSE,0.8370094949127,"Both approaches",0.646853905644182
"49","Argyranthemum_frutescens","Eumerus_latitarsis",0,0.974573767259321,0.998081828517592,"both↑",FALSE,0.986327797888456,"Both approaches",0.970376895424989
"50","Argyranthemum_frutescens","Eumerus_nivariae",0,0.900409315118557,NA,NA,FALSE,NA,NA,NA
"51","Argyranthemum_frutescens","Eupelmus_sp",0,0.749761288153825,0.871095742794503,"both↑",FALSE,0.810428515474164,"Both approaches",0.589261783527355
"52","Argyranthemum_frutescens","Eupelmus_testaceiventris",0,0.766745607947551,NA,NA,FALSE,NA,NA,NA
"53","Argyranthemum_frutescens","Eurytoma_sp_1",0,0.760389795939319,0.852007541715172,"both↑",FALSE,0.806198668827245,"Both approaches",0.580097115792364
"54","Argyranthemum_frutescens","Eurytoma_sp_2",0,0.764180578937375,NA,NA,FALSE,NA,NA,NA
"55","Argyranthemum_frutescens","Exetastes_segmentarius",0,0.677069343035867,0.896106377685671,"diag↑ only",FALSE,0.896106377685671,"Single location",0.774897151652287
"56","Argyranthemum_frutescens","Fannia_sp",0,0.777010315674699,0.927042262096807,"both↑",FALSE,0.852026288885753,"Both approaches",0.679390292585797
"57","Argyranthemum_frutescens","Geometridae_sp",0,0.828599482426913,0.901781468876962,"both↑",FALSE,0.865190475651938,"Both approaches",0.707912697245865
"58","Argyranthemum_frutescens","Gnaphosidae_sp_1",0,0.783697151180682,0.5,"offs↑ only",FALSE,0.783697151180682,"External location",0.531343827558145
"59","Argyranthemum_frutescens","Halictus_fulvipes",0,0.716934193669713,0.809449896550366,"both↑",FALSE,0.76319204511004,"Both approaches",0.486916097738419
"60","Argyranthemum_frutescens","Holepyris_sp",0.142857142857143,NA,NA,NA,TRUE,NA,NA,NA
"61","Argyranthemum_frutescens","Hylaeus_ater",0,0.853269270715809,0.964406253849228,"both↑",FALSE,0.908837762282519,"Both approaches",0.802481818278791
"62","Argyranthemum_frutescens","Lasioglossum_loetum",0.142857142857143,NA,NA,NA,TRUE,NA,NA,NA
"63","Argyranthemum_frutescens","Lasioglossum_viride",0.285714285714286,NA,NA,NA,TRUE,NA,NA,NA
"64","Argyranthemum_frutescens","Leptochilus_cruentatus",0.142857142857143,NA,NA,NA,TRUE,NA,NA,NA
"65","Argyranthemum_frutescens","Leptochilus_eatoni",0,0.790870830300534,0.81890937569945,"both↑",FALSE,0.804890102999992,"Both approaches",0.577261889833316
"66","Argyranthemum_frutescens","Lucilia_sericata",0.142857142857143,NA,NA,NA,TRUE,NA,NA,NA
"67","Argyranthemum_frutescens","Macrocoma_splendens",0,0.827320578368396,0.866603183079595,"both↑",FALSE,0.846961880723996,"Both approaches",0.668417408235324
"68","Argyranthemum_frutescens","Malthinus_mutabilis",0,0.857309579587189,0.949263701234515,"both↑",FALSE,0.903286640410852,"Both approaches",0.790454387556846
"69","Argyranthemum_frutescens","Megachile_canariensis",0,0.692412685211723,NA,NA,FALSE,NA,NA,NA
"70","Argyranthemum_frutescens","Megaselia_sp_1",0,0.750751442566593,0.893785516532555,"both↑",FALSE,0.822268479549574,"Both approaches",0.614915039024077
"71","Argyranthemum_frutescens","Megaselia_sp_2",0,0.882415653148706,0.93585381482093,"both↑",FALSE,0.909134733984818,"Both approaches",0.803125256967105
"72","Argyranthemum_frutescens","Meligethes_canariensis",0.142857142857143,NA,NA,NA,TRUE,NA,NA,NA
"73","Argyranthemum_frutescens","Meligethes_cf_canariensis",0,0.742112355386493,0.918963673563773,"both↑",FALSE,0.830538014475133,"Both approaches",0.632832364696122
"74","Argyranthemum_frutescens","Minotetrastichus_sp",0,0.801033466153755,0.855589709066906,"both↑",FALSE,0.828311587610331,"Both approaches",0.628008439822383
"75","Argyranthemum_frutescens","Monomorium_subopacum",0,0.660497253171341,0.927107376102804,"diag↑ only",FALSE,0.927107376102804,"Single location",0.842065981556076
"76","Argyranthemum_frutescens","Mordellistena_cf_canariensis",0,0.802208855987,0.912756107070752,"both↑",FALSE,0.857482481528876,"Both approaches",0.691212043312565
"77","Argyranthemum_frutescens","Musca_domestica",0,0.88087540503447,0.857884263513059,"both↑",FALSE,0.869379834273764,"Both approaches",0.716989640926489
"78","Argyranthemum_frutescens","Myathropa_florea",0.142857142857143,NA,NA,NA,TRUE,NA,NA,NA
"79","Argyranthemum_frutescens","Myopites_nigrescens",0.285714285714286,NA,NA,NA,TRUE,NA,NA,NA
"80","Argyranthemum_frutescens","Neodryophilus_cryptophagoides",0,0.80876894651756,NA,NA,FALSE,NA,NA,NA
"81","Argyranthemum_frutescens","Nomioides_fortunatus",0,0.773360214348286,NA,NA,FALSE,NA,NA,NA
"82","Argyranthemum_frutescens","Nyctia_lugubris",0,0.758374701381516,NA,NA,FALSE,NA,NA,NA
"83","Argyranthemum_frutescens","Oscinella_sp_1",0.142857142857143,NA,NA,NA,TRUE,NA,NA,NA
"84","Argyranthemum_frutescens","Oscinella_sp_2",0,0.741507873538665,NA,NA,FALSE,NA,NA,NA
"85","Argyranthemum_frutescens","Osmia_latreillei",0,0.735370745790137,NA,NA,FALSE,NA,NA,NA
"86","Argyranthemum_frutescens","Oxyopes_cf_kraepelinorum",0.142857142857143,NA,NA,NA,TRUE,NA,NA,NA
"87","Argyranthemum_frutescens","Oxyopes_kraepelinorum",0,0.697201150542533,0.835815886229744,"diag↑ only",FALSE,0.835815886229744,"Single location",0.644267753497778
"88","Argyranthemum_frutescens","Paratrechina_longicornis",0,0.803934850787587,0.899316501828433,"both↑",FALSE,0.85162567630801,"Both approaches",0.678522298667355
"89","Argyranthemum_frutescens","Phthiria_simonyi",0,0.912428164274187,0.981352878340619,"both↑",FALSE,0.946890521307403,"Both approaches",0.884929462832707
"90","Argyranthemum_frutescens","Physiphora_alceae",0,0.734318110726964,0.5,"offs↑ only",FALSE,0.734318110726964,"External location",0.424355906575089
"91","Argyranthemum_frutescens","Phyto_discrepans",0,0.793262753559599,0.889709510849646,"both↑",FALSE,0.841486132204622,"Both approaches",0.656553286443348
"92","Argyranthemum_frutescens","Pieris_rapae",0.142857142857143,NA,NA,NA,TRUE,NA,NA,NA
"93","Argyranthemum_frutescens","Plagiolepis_schmitzii",0,0.967197690289753,0.925546006906849,"both↑",FALSE,0.946371848598301,"Both approaches",0.883805671962985
"94","Argyranthemum_frutescens","Plagiolepis_sp_2",0.142857142857143,NA,NA,NA,TRUE,NA,NA,NA
"95","Argyranthemum_frutescens","Platypalpus_sp",0,0.76740865631557,0.766714159327404,"both↑",FALSE,0.767061407821487,"Both approaches",0.495299716946555
"96","Argyranthemum_frutescens","Platypalpus_sp_1",0,0.754483564795244,NA,NA,FALSE,NA,NA,NA
"97","Argyranthemum_frutescens","Platypalpus_sp_2",0,0.777445244547604,0.84749910296189,"both↑",FALSE,0.812472173754747,"Both approaches",0.593689709801952
"98","Argyranthemum_frutescens","Pteromalus_sp_1",0.142857142857143,NA,NA,NA,TRUE,NA,NA,NA
"99","Argyranthemum_frutescens","Pteromalus_sp_3",0.142857142857143,NA,NA,NA,TRUE,NA,NA,NA
"100","Argyranthemum_frutescens","Pteromalus_sp_4",0.285714285714286,NA,NA,NA,TRUE,NA,NA,NA
"101","Argyranthemum_frutescens","Sarcophagidae_sp_5",0,0.869326637846938,0.823640154595444,"both↑",FALSE,0.846483396221191,"Both approaches",0.66738069181258
"102","Argyranthemum_frutescens","Sarcophagidae_sp_8",0,0.814726494550272,0.850839530341133,"both↑",FALSE,0.832783012445703,"Both approaches",0.637696526965689
"103","Argyranthemum_frutescens","Scaeva_albomaculata",0,0.744588121174982,0.771969991792487,"both↑",FALSE,0.758279056483735,"Both approaches",0.476271289048092
"104","Argyranthemum_frutescens","Scenopinus_sp",0.285714285714286,NA,NA,NA,TRUE,NA,NA,NA
"105","Argyranthemum_frutescens","Sciaridae_sp",0,0.927381088276808,0.979593383548242,"both↑",FALSE,0.953487235912525,"Both approaches",0.899222344477137
"106","Argyranthemum_frutescens","Sciaridae_sp_1",0,0.838717963412787,0.919082673015576,"both↑",FALSE,0.878900318214181,"Both approaches",0.737617356130726
"107","Argyranthemum_frutescens","Scymnus_canariensis",0,0.702992732467053,0.879441105151435,"both↑",FALSE,0.791216918809244,"Both approaches",0.547636657420028
"108","Argyranthemum_frutescens","Sibinia_sericea",0,0.794342932858771,0.915295868361235,"both↑",FALSE,0.854819400610003,"Both approaches",0.685442034655007
"109","Argyranthemum_frutescens","Sphaeniscus_filiolus",0,0.737827612523521,0.775711139972408,"both↑",FALSE,0.756769376247964,"Both approaches",0.473000315203923
"110","Argyranthemum_frutescens","Stomorhina_lunata",0,0.77552680781711,0.910598226879908,"both↑",FALSE,0.843062517348509,"Both approaches",0.659968787588437
"111","Argyranthemum_frutescens","Synthesomyia_nudiseta",0,0.818761721646854,NA,NA,FALSE,NA,NA,NA
"112","Argyranthemum_frutescens","Syritta_pipiens",0.285714285714286,NA,NA,NA,TRUE,NA,NA,NA
"113","Argyranthemum_frutescens","Tachina_canariensis",0.142857142857143,NA,NA,NA,TRUE,NA,NA,NA
"114","Argyranthemum_frutescens","Tethina_marmorata",0,0.88229416286063,0.939978742220768,"both↑",FALSE,0.911136452540699,"Both approaches",0.807462313838181
"115","Argyranthemum_frutescens","Themnothorax_hesperius",0.142857142857143,NA,NA,NA,TRUE,NA,NA,NA
"116","Argyranthemum_frutescens","Thomisus_cf_globosum",0.142857142857143,NA,NA,NA,TRUE,NA,NA,NA
"117","Argyranthemum_frutescens","Thomisus_cf_onustus",0.142857142857143,NA,NA,NA,TRUE,NA,NA,NA
"118","Argyranthemum_frutescens","Thyridanthrax_indigenus",0.142857142857143,NA,NA,NA,TRUE,NA,NA,NA
"119","Argyranthemum_frutescens","Thysanoptera_sp_1",0.428571428571429,NA,NA,NA,TRUE,NA,NA,NA
"120","Argyranthemum_frutescens","Thysanoptera_sp_2",0.428571428571429,NA,NA,NA,TRUE,NA,NA,NA
"121","Argyranthemum_frutescens","Thysanoptera_sp_3",0.142857142857143,NA,NA,NA,TRUE,NA,NA,NA
"122","Argyranthemum_frutescens","Thysanoptera_sp_7",0.142857142857143,NA,NA,NA,TRUE,NA,NA,NA
"123","Argyranthemum_frutescens","Torymoides_lindbergi",0,0.741712946581174,0.924064890414928,"both↑",FALSE,0.832888918498051,"Both approaches",0.63792599007911
"124","Argyranthemum_frutescens","Trixoscelis_sp",0.142857142857143,NA,NA,NA,TRUE,NA,NA,NA
"125","Argyranthemum_frutescens","Trupanea_augur",0,0.717102308894502,NA,NA,FALSE,NA,NA,NA
"126","Argyranthemum_frutescens","Urelliosoma_guimari",0,0.827881516652232,0.940810257662434,"both↑",FALSE,0.884345887157333,"Both approaches",0.749416088840888
"127","Argyranthemum_sp","Amegilla_sp",0,0.521183902443508,0.5,NA,FALSE,NA,NA,NA
"128","Argyranthemum_sp","Anaspis_cf_saharensis",0,0.5,NA,NA,FALSE,NA,NA,NA
"129","Argyranthemum_sp","Andrena_vachali",0,0.5,NA,NA,FALSE,NA,NA,NA
"130","Argyranthemum_sp","Anthaxia_sp_1",0,0.509546572659118,NA,NA,FALSE,NA,NA,NA
"131","Argyranthemum_sp","Anthophora_sp_1",0,0.5,0.5,NA,FALSE,NA,NA,NA
"132","Argyranthemum_sp","Anthophora_sp_aff_orotavae",0,0.5,0.5,NA,FALSE,NA,NA,NA
"133","Argyranthemum_sp","Aplocnemus_sp_2",0,0.5,0.5,NA,FALSE,NA,NA,NA
"134","Argyranthemum_sp","Aprostocetus_sp_1",0,0.5,0.5,NA,FALSE,NA,NA,NA
"135","Argyranthemum_sp","Arachnospila_sp",0,0.5,0.5,NA,FALSE,NA,NA,NA
"136","Argyranthemum_sp","Attagenus_sp_1",0,0.5,NA,NA,FALSE,NA,NA,NA
"137","Argyranthemum_sp","Axinotarsus_sp_1",0,0.5,0.5,NA,FALSE,NA,NA,NA
"138","Argyranthemum_sp","Bombylius_sp_1",0,0.5,0.5,NA,FALSE,NA,NA,NA
"139","Argyranthemum_sp","Chalicodoma_sicula",0,0.5,0.5,NA,FALSE,NA,NA,NA
"140","Argyranthemum_sp","Chalicodoma_sp",0,0.5,0.5,NA,FALSE,NA,NA,NA
"141","Argyranthemum_sp","Chetogena_acuminata",0,0.5,0.5,NA,FALSE,NA,NA,NA
"142","Argyranthemum_sp","Chloropidae_sp",0,0.5,0.5,NA,FALSE,NA,NA,NA
"143","Argyranthemum_sp","Coleoptera_sp_5",0,0.526603229574786,0.666634871233728,NA,FALSE,NA,NA,NA
"144","Argyranthemum_sp","Colletes1_Waiting_85",0,0.534026621445796,0.5,NA,FALSE,NA,NA,NA
"145","Argyranthemum_sp","Colletes2_Waiting_85",0,0.5,0.5,NA,FALSE,NA,NA,NA
"146","Argyranthemum_sp","Crematogaster_scutellaris",0,0.5,0.5,NA,FALSE,NA,NA,NA
"147","Argyranthemum_sp","Eurytoma_sp_3",0,0.5,0.5,NA,FALSE,NA,NA,NA
"148","Argyranthemum_sp","Hylaeus_sp",0,0.5,0.508631781847123,NA,FALSE,NA,NA,NA
"149","Argyranthemum_sp","Hym_Waiting_85",0,0.5,NA,NA,FALSE,NA,NA,NA
"150","Argyranthemum_sp","Lasioglossum_phoenicurum",0,0.524072431536271,0.555691639654316,NA,FALSE,NA,NA,NA
"151","Argyranthemum_sp","Lucilia_sericata",0,0.96841123754871,0.998228517091838,"both↑",FALSE,0.983319877320274,"Both approaches",0.963859734193927
"152","Argyranthemum_sp","Lucilia_sp_1",0,0.624579057840736,0.808806046514202,"diag↑ only",FALSE,0.808806046514202,"Single location",0.585746434114105
"153","Argyranthemum_sp","Macrocoma_cf_henoni",0,0.5,0.5,NA,FALSE,NA,NA,NA
"154","Argyranthemum_sp","Melecta_sp",0,0.5,0.5,NA,FALSE,NA,NA,NA
"155","Argyranthemum_sp","Musca_domestica",0,0.543126644233535,0.5,NA,FALSE,NA,NA,NA
"156","Argyranthemum_sp","Musca_osiris",0,0.5,NA,NA,FALSE,NA,NA,NA
"157","Argyranthemum_sp","Musca_sorbens",0,0.505574677450288,0.545357150029394,NA,FALSE,NA,NA,NA
"158","Argyranthemum_sp","Nomioides_deceptor",0,0.93870931954933,0.999833828022085,"both↑",FALSE,0.969271573785707,"Both approaches",0.933421743202366
"159","Argyranthemum_sp","Nomioides_sp",0,0.5,0.5687708918653,NA,FALSE,NA,NA,NA
"160","Argyranthemum_sp","Ormyrus_sp_1",0,0.5,0.5,NA,FALSE,NA,NA,NA
"161","Argyranthemum_sp","Paragus_tibialis",0,0.5,0.5,NA,FALSE,NA,NA,NA
"162","Argyranthemum_sp","Physiphora_alceae",0,0.5,0.5,NA,FALSE,NA,NA,NA
"163","Argyranthemum_sp","Plagiolepis_schmitzii",0,0.780444174941326,0.935418473547681,"both↑",FALSE,0.857931324244504,"Both approaches",0.692184535863091
"164","Argyranthemum_sp","Podalonia_sp",0,0.5,0.5,NA,FALSE,NA,NA,NA
"165","Argyranthemum_sp","Proconura_sp_1",0,0.5,0.5,NA,FALSE,NA,NA,NA
"166","Argyranthemum_sp","Pteromalus_sp_2",0,0.511042625524472,NA,NA,FALSE,NA,NA,NA
"167","Argyranthemum_sp","Sarcophaga_sp_1",0,0.5,0.5,NA,FALSE,NA,NA,NA
"168","Argyranthemum_sp","Sarcophagidae_sp",0,0.5,0.5,NA,FALSE,NA,NA,NA
"169","Argyranthemum_sp","Sarcophagidae_sp_2",0,0.5,0.5,NA,FALSE,NA,NA,NA
"170","Argyranthemum_sp","Sarcophagidae_sp_7",0,0.5,NA,NA,FALSE,NA,NA,NA
"171","Argyranthemum_sp","Sciaridae_sp",0,0.814331452972383,0.602281773338267,"offs↑ only",FALSE,0.814331452972383,"External location",0.597718148106829
"172","Argyranthemum_sp","Sciaridae_sp_4",0,0.841439748814046,0.999742110266792,"both↑",FALSE,0.920590929540419,"Both approaches",0.827947014004242
"173","Argyranthemum_sp","Sphecidae_sp",0,0.5,0.5,NA,FALSE,NA,NA,NA
"174","Argyranthemum_sp","Tachinidae_sp_1",0,0.5,NA,NA,FALSE,NA,NA,NA
"175","Argyranthemum_sp","Tapinoma_nigerrimum",0.142857142857143,NA,NA,NA,TRUE,NA,NA,NA
"176","Argyranthemum_sp","Tephritidae_sp_1",0,0.5,NA,NA,FALSE,NA,NA,NA
"177","Argyranthemum_sp","Tethinidae_sp_1",0,0.5,0.5,NA,FALSE,NA,NA,NA
"178","Argyranthemum_sp","Tethinidae_sp_2",0,0.502128036681075,0.538576320169472,NA,FALSE,NA,NA,NA
"179","Argyranthemum_sp","Themnothorax_productus",0,0.5,0.5,NA,FALSE,NA,NA,NA
"180","Argyranthemum_sp","Thyreus_sp_aff_ramosus",0,0.5,0.5,NA,FALSE,NA,NA,NA
"181","Argyranthemum_sp","Thysanoptera_sp",0,0.838487964812373,0.995271881247701,"both↑",FALSE,0.916879923030037,"Both approaches",0.819906499898413
"182","Argyranthemum_sp","Troglops_sp",0,0.5,0.5,NA,FALSE,NA,NA,NA
"183","Argyranthemum_sp","Urelliosoma_guimari",0,0.512038718517248,0.55979232638151,NA,FALSE,NA,NA,NA
"184","Argyranthemum_sp","Urellliosoma_sp",0,0.5,0.5,NA,FALSE,NA,NA,NA
"185","Argyranthemum_sp","Vanessa_Cardui",0,0.5,0.5,NA,FALSE,NA,NA,NA
"186","Argyranthemum_sp","Vestitohalictus_sp",0,0.5,0.5,NA,FALSE,NA,NA,NA
"187","Asparagus_pastorianus","Amegilla_sp",0,0.6785996145992,0.926341455808684,"diag↑ only",FALSE,0.926341455808684,"Single location",0.840406487585483
"188","Asparagus_pastorianus","Anaspis_cf_saharensis",0,0.58858173568018,0.849871768041497,"diag↑ only",FALSE,0.849871768041497,"Single location",0.674722164089911
"189","Asparagus_pastorianus","Andrena_vachali",0,0.570812023126559,0.642880300340702,NA,FALSE,NA,NA,NA
"190","Asparagus_pastorianus","Anthaxia_sp_1",0,0.712613830903077,0.783656384003489,"both↑",FALSE,0.748135107453283,"Both approaches",0.454292732815446
"191","Asparagus_pastorianus","Anthophora_sp_1",0,0.608230047162445,0.825010206999988,"diag↑ only",FALSE,0.825010206999988,"Single location",0.620855448499973
"192","Asparagus_pastorianus","Anthophora_sp_aff_orotavae",0,0.549268470303073,0.645987070345332,NA,FALSE,NA,NA,NA
"193","Asparagus_pastorianus","Aplocnemus_sp_2",0.142857142857143,NA,NA,NA,TRUE,NA,NA,NA
"194","Asparagus_pastorianus","Aprostocetus_sp_1",0,0.582216651751763,NA,NA,FALSE,NA,NA,NA
"195","Asparagus_pastorianus","Arachnospila_sp",0,0.560032517047954,0.791192278683431,"diag↑ only",FALSE,0.791192278683431,"Single location",0.547583270480768
"196","Asparagus_pastorianus","Attagenus_sp_1",0.142857142857143,NA,NA,NA,TRUE,NA,NA,NA
"197","Asparagus_pastorianus","Axinotarsus_sp_1",0.142857142857143,NA,NA,NA,TRUE,NA,NA,NA
"198","Asparagus_pastorianus","Bombylius_sp_1",0,0.564535164120274,NA,NA,FALSE,NA,NA,NA
"199","Asparagus_pastorianus","Chalicodoma_sicula",0,0.555927661710466,0.637747028518197,NA,FALSE,NA,NA,NA
"200","Asparagus_pastorianus","Chalicodoma_sp",0,0.603934977181314,0.5,NA,FALSE,NA,NA,NA
"201","Asparagus_pastorianus","Chetogena_acuminata",0,0.59771974283838,NA,NA,FALSE,NA,NA,NA
"202","Asparagus_pastorianus","Chloropidae_sp",0.142857142857143,NA,NA,NA,TRUE,NA,NA,NA
"203","Asparagus_pastorianus","Coleoptera_sp_5",0.142857142857143,NA,NA,NA,TRUE,NA,NA,NA
"204","Asparagus_pastorianus","Colletes1_Waiting_85",0,0.756094813626274,0.922958149072305,"both↑",FALSE,0.83952648134929,"Both approaches",0.652307376256794
"205","Asparagus_pastorianus","Colletes2_Waiting_85",0,0.588152757233511,0.79372383846476,"diag↑ only",FALSE,0.79372383846476,"Single location",0.553068316673646
"206","Asparagus_pastorianus","Crematogaster_scutellaris",0,0.585658472854505,0.727862643905937,"diag↑ only",FALSE,0.727862643905937,"Single location",0.410369061796196
"207","Asparagus_pastorianus","Eurytoma_sp_3",0,0.644313095296164,0.51896435993724,NA,FALSE,NA,NA,NA
"208","Asparagus_pastorianus","Hylaeus_sp",0,0.733905917575901,NA,NA,FALSE,NA,NA,NA
"209","Asparagus_pastorianus","Hym_Waiting_85",0,0.57273611700031,0.84108188738301,"diag↑ only",FALSE,0.84108188738301,"Single location",0.655677422663189
"210","Asparagus_pastorianus","Lasioglossum_phoenicurum",0,0.667843902980787,0.947597517109684,"diag↑ only",FALSE,0.947597517109684,"Single location",0.886461287070981
"211","Asparagus_pastorianus","Lucilia_sericata",0.142857142857143,NA,NA,NA,TRUE,NA,NA,NA
"212","Asparagus_pastorianus","Lucilia_sp_1",0,0.801604287273509,0.955621301910477,"both↑",FALSE,0.878612794591993,"Both approaches",0.736994388282651
