"","node_from","node_to","n","mean_pred","sd_pred","p_value"
"518","Euphorbia_balsamifera_m","Thysanoptera_sp_4",6,0.624010838188813,0.121327936126909,0.0542470868725539
"519","Euphorbia_balsamifera_m","Trixoscelis_sp",5,0.500287344155076,0.0710103249866725,0.993213908278101
"520","Euphorbia_balsamifera_m","Troglops_sp",6,0.494063303408874,0.0389952346798227,0.724498608575035
"521","Euphorbia_balsamifera_m","Tropinota_squalida",5,0.473088402013649,0.0906436335867241,0.54307956441334
"522","Euphorbia_balsamifera_m","Trupanea_augur",7,0.632977684332939,0.067082269015694,0.0019296389309869
"523","Euphorbia_balsamifera_m","Vestitohalictus_sp",7,0.478105962436664,0.0670446240059352,0.420783477236336
"524","Euphorbia_balsamifera_m","Villa_nigriceps",5,0.4890875263872,0.0628981280183801,0.71781745230911
"525","Euphorbia_lamarckii","Agromyzidae_sp_1",8,0.519287667195498,0.0509999615147969,0.320254151175699
"526","Euphorbia_lamarckii","Agromyzidae_sp_2",6,0.515086432621555,0.0218573966996308,0.151686669749612
"527","Euphorbia_lamarckii","Amegilla_canifrons",5,0.50203096866776,0.00235144137541034,0.125624651536158
"528","Euphorbia_lamarckii","Amegilla_quadrifasciata",13,0.529870144047486,0.0701886781195353,0.150862349113098
"529","Euphorbia_lamarckii","Anthophora_orotavae",8,0.498222918473378,0.0309886517638823,0.875731455642229
"530","Euphorbia_lamarckii","Araneidae_sp_2",7,0.601675773813499,0.140215965644446,0.103476539068752
"531","Euphorbia_lamarckii","Attagenus_wollastoni",7,0.462144765788892,0.128336243778103,0.464811616179468
"532","Euphorbia_lamarckii","Attalus_ruficollis",6,0.529473117307927,0.0384467792528193,0.119218080657287
"533","Euphorbia_lamarckii","Attalus_rugifrons",11,0.498859671823056,0.0144616646244575,0.798997631808296
"534","Euphorbia_lamarckii","Aulacoderus_canariensis",6,0.515840414099156,0.0279420181879394,0.223628300003905
"535","Euphorbia_lamarckii","Bracon_sp",10,0.489419445940659,0.0720996639215396,0.653623944157607
"536","Euphorbia_lamarckii","Bruchidius_wollastoni",11,0.620027632577438,0.172995334891444,0.0441684800324635
"537","Euphorbia_lamarckii","Campiglossa_reticulata",10,0.475870691080793,0.0380000246086165,0.0755730165998177
"538","Euphorbia_lamarckii","Cecydomyiidae_sp",11,0.605390132141394,0.122861470446831,0.0173989277877936
"539","Euphorbia_lamarckii","Chalicodoma_canescens",14,0.414699227178557,0.180181149327422,0.0999259081873218
"540","Euphorbia_lamarckii","Chloropidae_sp_4",8,0.516261733278974,0.127203047330053,0.728327716767509
"541","Euphorbia_lamarckii","Chloropidae_sp_5",5,0.5726520050917,0.0699669574670509,0.0809696198938194
"542","Euphorbia_lamarckii","Chloropidae_sp_6",5,0.661696546169994,0.0643153003726657,0.00492253869251677
"543","Euphorbia_lamarckii","Colias_croceus",15,0.5657602864074,0.164035030374793,0.142815792039989
"544","Euphorbia_lamarckii","Delia_flavibasis",6,0.661736893034082,0.106445767901438,0.0136861858637187
"545","Euphorbia_lamarckii","Dinarmoides_spilopterus",9,0.543246395433013,0.0462360949161073,0.0229837568047028
"546","Euphorbia_lamarckii","Elasmus_platyedrae",5,0.546017906615223,0.0923124846861778,0.327439929334249
"547","Euphorbia_lamarckii","Empididae_sp_1",12,0.549113383417603,0.121422659075994,0.188739691982378
"548","Euphorbia_lamarckii","Euderus_sp",15,0.529202172576088,0.0349125031413803,0.00593523797373712
"549","Euphorbia_lamarckii","Eupelmus_sp",16,0.489970541379945,0.0441239338934542,0.377617991246872
"550","Euphorbia_lamarckii","Eurytoma_sp_2",7,0.513214998486925,0.0113581302101111,0.0217105089422743
"551","Euphorbia_lamarckii","Fannia_sp",6,0.56618920221189,0.0865038860960498,0.119758126257653
"552","Euphorbia_lamarckii","Geometridae_sp",6,0.510928958531388,0.0184436417587653,0.2063595053231
"553","Euphorbia_lamarckii","Halictus_fulvipes",9,0.538916401699293,0.107303514829671,0.308272047768693
"554","Euphorbia_lamarckii","Lasioglossum_arctifrons",13,0.436410082740147,0.137172746126778,0.120485827737347
"555","Euphorbia_lamarckii","Leptochilus_cruentatus",12,0.558229140098802,0.11240457836843,0.100228731337535
"556","Euphorbia_lamarckii","Leptochilus_eatoni",13,0.570502406307515,0.0961945791599309,0.0214719877241592
"557","Euphorbia_lamarckii","Malthinus_mutabilis",8,0.536098837775155,0.0934718470424517,0.310846474517716
"558","Euphorbia_lamarckii","Megaselia_sp_1",6,0.513210393565209,0.0597888295969931,0.611590888647952
"559","Euphorbia_lamarckii","Meligethes_canariensis",14,0.518969381184666,0.0176566570720361,0.00145666137361741
"560","Euphorbia_lamarckii","Meligethes_cf_canariensis",7,0.499930008561306,0.00143605185357778,0.901610614758909
"561","Euphorbia_lamarckii","Monomorium_subopacum",6,0.630019313514002,0.11928541511361,0.044353451716687
"562","Euphorbia_lamarckii","Myopites_nigrescens",24,0.471929515465767,0.114248677009503,0.240963084894218
"563","Euphorbia_lamarckii","Neodryophilus_cryptophagoides",11,0.603612568965925,0.133570697933753,0.0277594103608645
"564","Euphorbia_lamarckii","Oscinella_sp_1",6,0.519981357365047,0.0412641130147411,0.288861764593007
"565","Euphorbia_lamarckii","Osmia_canaria",8,0.44677552455967,0.0866747229628873,0.125984889796936
"566","Euphorbia_lamarckii","Osmia_latreillei",5,0.454117871556719,0.082281628869432,0.280466580305282
"567","Euphorbia_lamarckii","Oxyopes_cf_kraepelinorum",5,0.419394800177717,0.085987121588647,0.104109231394588
"568","Euphorbia_lamarckii","Perilampus_sp_1",10,0.6189748215643,0.197050109808373,0.0885581351928889
"569","Euphorbia_lamarckii","Phthiria_simonyi",12,0.489348890589009,0.126383935069008,0.775764798016806
"570","Euphorbia_lamarckii","Pieris_rapae",15,0.489891752639786,0.0712977093053534,0.59159238115628
"571","Euphorbia_lamarckii","Plagiolepis_schmitzii",15,0.602387582890321,0.15532255936202,0.0229812847567631
"572","Euphorbia_lamarckii","Platypalpus_sp",5,0.5781419433676,0.0714141551686887,0.0706942900923407
"573","Euphorbia_lamarckii","Platypalpus_sp_1",6,0.615588866330061,0.0913513701912925,0.026871681531834
"574","Euphorbia_lamarckii","Pteromalus_sp_1",9,0.507391916161658,0.0070739295618161,0.0139128725934145
"575","Euphorbia_lamarckii","Pteromalus_sp_3",10,0.640770265575203,0.188431295637529,0.0424324795500364
"576","Euphorbia_lamarckii","Pteromalus_sp_4",8,0.463640629573977,0.0922807053911379,0.301892245260028
"577","Euphorbia_lamarckii","Sarcophagidae_sp_3",6,0.482148874422105,0.107377131408698,0.700694052024948
"578","Euphorbia_lamarckii","Sarcophagidae_sp_5",7,0.527605785471009,0.159833185857773,0.663774087605687
"579","Euphorbia_lamarckii","Scenopinus_sp",8,0.577973804969697,0.100948875184226,0.0651866148324905
"580","Euphorbia_lamarckii","Scymnus_canariensis",7,0.481606538183393,0.0882637811892682,0.601304731936026
"581","Euphorbia_lamarckii","Sphaeniscus_filiolus",6,0.441157256772575,0.173072623942435,0.442906597124094
"582","Euphorbia_lamarckii","Themnothorax_hesperius",20,0.553694179192192,0.183449785990351,0.206160477988816
"583","Euphorbia_lamarckii","Thomisus_cf_globosum",7,0.478652125925412,0.0362628034732454,0.170348460995353
"584","Euphorbia_lamarckii","Thomisus_cf_onustus",19,0.511932239256367,0.165237578549566,0.756557682595831
"585","Euphorbia_lamarckii","Thyridanthrax_indigenus",16,0.56830821365376,0.112519703449667,0.0282171178408641
"586","Euphorbia_lamarckii","Thysanoptera_sp_2",46,0.406129194542828,0.222342611882517,0.00634323115756742
"587","Euphorbia_lamarckii","Thysanoptera_sp_3",5,0.510562127428728,0.0128246417938179,0.139342496069789
"588","Euphorbia_lamarckii","Thysanoptera_sp_7",6,0.517760630579656,0.0240692168463669,0.130495998819701
"589","Euphorbia_lamarckii","Trixoscelis_sp",8,0.415636828284076,0.0824605579740582,0.0231938671346259
"590","Euphorbia_lamarckii","Trupanea_augur",6,0.533058226077634,0.0412857110535734,0.107102572287253
"591","Euphorbia_lamarckii","Urelliosoma_guimari",23,0.49030308505019,0.0415170973783233,0.274736003484993
"592","Euphorbia_lamarckii","Villa_nigriceps",5,0.504897605937639,0.188070232560876,0.956358123322846
"593","Euphorbia_regis_jubae","Alliophleps_elliptica",7,0.506868403287268,0.0123381684030349,0.191221114377521
"594","Euphorbia_regis_jubae","Amegilla_quadrifasciata",16,0.530696123538357,0.123380171149733,0.335436293731081
"595","Euphorbia_regis_jubae","Andrena_wollastoni",6,0.536565005609422,0.0400822012329659,0.0757312055047962
"596","Euphorbia_regis_jubae","Apis_mellifera",7,0.645020505437816,0.0849935363125351,0.00404187794950211
"597","Euphorbia_regis_jubae","Cephalodromia_sp",6,0.499802519732373,0.00283975894116111,0.871420535373064
"598","Euphorbia_regis_jubae","Chetogena_acuminata",5,0.539327713682952,0.163073503956887,0.618320859650871
"599","Euphorbia_regis_jubae","Coccinella_miranda",7,0.522504880172712,0.0556388844930323,0.325698056673897
"600","Euphorbia_regis_jubae","Dinarmoides_spilopterus",6,0.529686335180556,0.0120528184108744,0.00180115873325864
"601","Euphorbia_regis_jubae","Lasioglossum_loetum",12,0.658449114472764,0.131268384948211,0.00153296159740116
"602","Euphorbia_regis_jubae","Macroglossum_stellatarum",9,0.617318520556195,0.154907328911865,0.052722345812982
"603","Euphorbia_regis_jubae","Osmia_canaria",5,0.5,0,NA
"604","Euphorbia_regis_jubae","Phthiria_simonyi",6,0.516204739248252,0.0231644080826642,0.147281761475681
"605","Euphorbia_regis_jubae","Pieris_rapae",8,0.538342929911321,0.038071222298383,0.0247375162480405
"606","Euphorbia_regis_jubae","Plagiolepis_sp_2",18,0.487246986195413,0.117658975436463,0.65144462174436
"607","Euphorbia_regis_jubae","Sepsis_sp",6,0.63682896546207,0.0306264887287205,0.000110772528595159
"608","Euphorbia_regis_jubae","Themnothorax_risii",7,0.525858707021349,0.0558189808196921,0.266245215490393
"609","Euphorbia_regis_jubae","Thysanoptera_sp_1",12,0.548553127549227,0.0585505912200672,0.0151705451931923
"610","Euphorbia_regis_jubae","Thysanoptera_sp_2",16,0.467583853095761,0.250985363999091,0.612952472732887
"611","Euphorbia_regis_jubae","Thysanoptera_sp_3",11,0.513445416762141,0.0533728551623818,0.422945373707083
"612","Euphorbia_regis_jubae","Urelliosoma_guimari",5,0.522445805975013,0.0130608238469171,0.0184151772911772
"613","Fagonia_albiflora","Agromyzidae_sp_1",8,0.50222669001727,0.00480547817429875,0.231355153713801
"614","Fagonia_albiflora","Agromyzidae_sp_2",6,0.49713696625981,0.0149991813733234,0.659770735704533
"615","Fagonia_albiflora","Alliophleps_elliptica",7,0.500108249743458,0.00954824101195546,0.977043683635247
"616","Fagonia_albiflora","Amegilla_canifrons",8,0.514425717505156,0.00852371838627258,0.0019963046723954
"617","Fagonia_albiflora","Amegilla_quadrifasciata",24,0.514260205234759,0.0160220032599298,0.000229365657247807
"618","Fagonia_albiflora","Anaspis_cf_canariensis",9,0.509416146820897,0.00984447551552772,0.0208458482467203
"619","Fagonia_albiflora","Andrena_wollastoni",8,0.529692660432363,0.033995799036817,0.0428073285786054
"620","Fagonia_albiflora","Anthophora_sp_1",10,0.508980631321627,0.0241382497917853,0.269564726038536
"621","Fagonia_albiflora","Aplocnemus_sp_2",5,0.499836656705948,0.000585938237772454,0.566834751455938
"622","Fagonia_albiflora","Aprostocetus_occidentalis",7,0.475402336601695,0.0566388627227355,0.294280961380223
"623","Fagonia_albiflora","Aprostocetus_sp_1",7,0.509388362918715,0.0174997659335411,0.205583746835441
"624","Fagonia_albiflora","Aprostocetus_sp_2",5,0.497459867812274,0.00440273653797551,0.266550041340078
"625","Fagonia_albiflora","Attagenus_sp_1",7,0.505302890367825,0.00741252293850404,0.107240903371092
"626","Fagonia_albiflora","Attagenus_wollastoni",8,0.529567599234113,0.0222502842423054,0.00708791169261876
"627","Fagonia_albiflora","Aulacoderus_canariensis",5,0.534068920559862,0.0240763755882642,0.0340493554101889
"628","Fagonia_albiflora","Axinotarsus_sp_1",5,0.502202968331107,0.00373313029829961,0.257448938575129
"629","Fagonia_albiflora","Blaesoxipha_sp_1",16,0.504390726145234,0.0121683093935807,0.169486081120044
"630","Fagonia_albiflora","Bombylius_pintuarius",8,0.495088975864907,0.0157386534695219,0.406753749567784
"631","Fagonia_albiflora","Bombylius_sp_1",11,0.501616964441085,0.00691180744336424,0.455766900304654
"632","Fagonia_albiflora","Bracon_sp",6,0.518669250032433,0.0259232851367957,0.13800023443194
"633","Fagonia_albiflora","Bruchidius_wollastoni",6,0.507929522395614,0.00686021921283464,0.0366190778910752
"634","Fagonia_albiflora","Cephalodromia_sp",7,0.506522577638216,0.0105719102782076,0.153724631638044
"635","Fagonia_albiflora","Ceratogoponidae_sp",6,0.503557104428403,0.00303169135216813,0.0348312411089968
"636","Fagonia_albiflora","Chetogena_acuminata",34,0.501297910051295,0.0058785018680376,0.206907235027504
"637","Fagonia_albiflora","Chironomidae_sp",5,0.504470274451645,0.00280463224059815,0.023500687084057
"638","Fagonia_albiflora","Chloropidae_sp",5,0.495812107373393,0.0212509361132907,0.682227960272559
"639","Fagonia_albiflora","Chloropidae_sp_2",10,0.516558972860756,0.0147369077251192,0.0061842188924056
"640","Fagonia_albiflora","Chloropidae_sp_5",7,0.501288013390994,0.00369892401846036,0.392438591373729
"641","Fagonia_albiflora","Chrysomya_albiceps",14,0.516160080373166,0.0158475569431799,0.00214353521550118
"642","Fagonia_albiflora","Coccinella_miranda",14,0.505445614196912,0.0111530703501358,0.0907548124352278
"643","Fagonia_albiflora","Coleoptera_sp_5",6,0.499680911346565,0.00317057311116449,0.815082072931844
"644","Fagonia_albiflora","Colletes1_Waiting_85",6,0.500916268879908,0.00154673876141304,0.206470975486085
"645","Fagonia_albiflora","Colletes2_Waiting_85",7,0.501852563832335,0.00271115228463156,0.120629610859972
"646","Fagonia_albiflora","Colletes_dimidiatus",6,0.509878509547913,0.0194245978754187,0.26806216723886
"647","Fagonia_albiflora","Cryptocephalus_gounellei",8,0.518064059692806,0.0236733698494438,0.0677835948722084
"648","Fagonia_albiflora","Curculionidae_sp",9,0.511006129216296,0.012871955879135,0.033378893109688
"649","Fagonia_albiflora","Dasytes_subaenescens",8,0.530149714141527,0.0236013696456147,0.00858762269028465
"650","Fagonia_albiflora","Dinarmoides_spilopterus",7,0.508039949188677,0.0122796775233985,0.133934174995018
"651","Fagonia_albiflora","Elasmus_platyedrae",8,0.524034034088973,0.0256974562184754,0.033165290765556
"652","Fagonia_albiflora","Empididae_sp_1",5,0.507323887803847,0.00756269178477237,0.0962982467910609
"653","Fagonia_albiflora","Eristalinus_aeneus",11,0.509160236722059,0.0126248501102876,0.0369066265478772
"654","Fagonia_albiflora","Eristalinus_taeniops",15,0.504675405832734,0.0145252128408808,0.232983454389031
"655","Fagonia_albiflora","Eristalis_tenax",11,0.513740901349535,0.0192097741995913,0.0391161574541577
"656","Fagonia_albiflora","Estheria_simonyi",15,0.529957346456346,0.0311910623119732,0.0022859806781916
"657","Fagonia_albiflora","Eucera_gracilipes",12,0.508749906257847,0.0196237175512482,0.150712296366872
"658","Fagonia_albiflora","Euderus_sp",10,0.512661522259601,0.0109803705236048,0.0053470574495707
"659","Fagonia_albiflora","Eumerus_latitarsis",14,0.509499887528683,0.0258639344450717,0.192572364636115
"660","Fagonia_albiflora","Eupelmus_testaceiventris",6,0.501673365203682,0.00399795432912924,0.352264552839889
"661","Fagonia_albiflora","Eurytoma_sp_3",7,0.502456932608956,0.00662469803309002,0.364367691664709
"662","Fagonia_albiflora","Exetastes_segmentarius",5,0.500012439321253,0.00503072208216709,0.995853230861556
"663","Fagonia_albiflora","Exhyalanthrax_canarionae",7,0.505085679939779,0.0127736784838107,0.332730417080078
"664","Fagonia_albiflora","Fannia_sp",9,0.499493164786171,0.00701905179860911,0.833922240375481
"665","Fagonia_albiflora","Gasteruption_sp",10,0.507683435354719,0.0188693965056802,0.2299913734179
"666","Fagonia_albiflora","Geometridae_sp",6,0.514976849263163,0.00660657920615413,0.0026032635854282
"667","Fagonia_albiflora","Holepyris_sp",6,0.515430279776182,0.012609080800492,0.030184220010359
"668","Fagonia_albiflora","Hylaeus_hohmanni",16,0.502520335019756,0.0149425922607129,0.510150239952851
"669","Fagonia_albiflora","Hylaeus_sp",5,0.503684966339663,0.0321731345631861,0.810498494694761
"670","Fagonia_albiflora","Lasioglossum_phoenicurum",5,0.521344770743043,0.0275234112389364,0.157923472952686
"671","Fagonia_albiflora","Leptochilus_cruentatus",8,0.520194381240954,0.00909333114319467,0.000411496918715309
"672","Fagonia_albiflora","Leptochilus_eatoni",13,0.509136367093651,0.0115746567832496,0.0147313512076036
"673","Fagonia_albiflora","Lucilia_sericata",28,0.514711728931229,0.0192537048393491,0.00039470678196082
"674","Fagonia_albiflora","Macrocoma_cf_henoni",5,0.5,0,NA
"675","Fagonia_albiflora","Malthinus_mutabilis",5,0.502259743363761,0.00393527160965147,0.268465356530861
"676","Fagonia_albiflora","Meligethes_canariensis",6,0.531766953358951,0.0309114033755776,0.0533511520985675
"677","Fagonia_albiflora","Meligethes_cf_canariensis",6,0.501098494999787,0.000948179954068616,0.036339870994919
"678","Fagonia_albiflora","Monomorium_subopacum",5,0.499855597794133,0.000322893148419854,0.373900966300059
"679","Fagonia_albiflora","Mordellistena_cf_canariensis",5,0.499030138047541,0.00809897191293249,0.802115617737152
"680","Fagonia_albiflora","Musca_domestica",41,0.510410959394758,0.0250700649705729,0.0112147038241322
"681","Fagonia_albiflora","Musca_sorbens",6,0.496691098609285,0.016062230627824,0.635281170323489
"682","Fagonia_albiflora","Myopites_nigrescens",11,0.527218101345941,0.0192098307349214,0.000842495423341482
"683","Fagonia_albiflora","Nomioides_fortunatus",6,0.500219144558806,0.000358106606677437,0.19415945263286
"684","Fagonia_albiflora","Nomioides_sp",6,0.510795600737435,0.0245307951734499,0.330279216033139
"685","Fagonia_albiflora","Oscinella_sp_1",18,0.523722324798257,0.0200544565483249,0.000105397560159545
"686","Fagonia_albiflora","Oscinella_sp_2",9,0.507331674615299,0.00706694024704408,0.0143935195932334
"687","Fagonia_albiflora","Osmia_latreillei",12,0.524700498055659,0.0255486109111679,0.00648784162740333
"688","Fagonia_albiflora","Phthiria_simonyi",13,0.510864787444211,0.0132224202979378,0.0118618550944918
"689","Fagonia_albiflora","Physiphora_alceae",8,0.504288180323036,0.00934256605895059,0.235342043587081
"690","Fagonia_albiflora","Phyto_discrepans",7,0.498854458165028,0.00473365986017225,0.545655899538534
"691","Fagonia_albiflora","Pieris_rapae",12,0.530128193210508,0.0244691093856239,0.0013312082272675
"692","Fagonia_albiflora","Plagiolepis_schmitzii",10,0.532687793266412,0.0365527144272842,0.0197897220864048
"693","Fagonia_albiflora","Plagiolepis_sp_2",32,0.529954351651264,0.0292218284857809,2.17850207459871e-06
"694","Fagonia_albiflora","Podalonia_sp",6,0.495730112940154,0.0102037660575974,0.35236264366493
"695","Fagonia_albiflora","Pteromalus_sp_4",8,0.516591043931748,0.013279177115153,0.00954839651988178
"696","Fagonia_albiflora","Sarcophagidae_sp",10,0.500011010838085,3.9901738803475e-05,0.405545460114798
"697","Fagonia_albiflora","Sarcophagidae_sp_2",6,0.50050152705261,0.00638863890247297,0.855079338044805
"698","Fagonia_albiflora","Sarcophagidae_sp_5",24,0.505796636846065,0.0101302581265184,0.010094464912231
"699","Fagonia_albiflora","Sarcophagidae_sp_7",6,0.496691770726551,0.00834542956668229,0.376140883034916
"700","Fagonia_albiflora","Sarcophagidae_sp_8",14,0.50034146996177,0.00442137180933673,0.77715762422433
"701","Fagonia_albiflora","Scenopinus_sp",8,0.503859587126731,0.00801166425481754,0.215227269137562
"702","Fagonia_albiflora","Sciaridae_sp",13,0.552085111615048,0.0365118382169068,0.000243624589566868
"703","Fagonia_albiflora","Sciaridae_sp_1",11,0.50021517445914,0.00967232194719801,0.942638077647413
"704","Fagonia_albiflora","Sciaridae_sp_4",9,0.503391773056442,0.00450006633251258,0.0536261420703967
"705","Fagonia_albiflora","Sphecidae_sp",10,0.515018389438984,0.0184895206611437,0.0302568470435451
"706","Fagonia_albiflora","Syritta_pipiens",9,0.523062944023248,0.0319530102472155,0.0622700040152575
"707","Fagonia_albiflora","Tachinidae_sp_1",6,0.500953521199356,0.0122529003655796,0.856321823382654
"708","Fagonia_albiflora","Tethina_marmorata",7,0.512321444589727,0.00984632832512015,0.0161880886590522
"709","Fagonia_albiflora","Themnothorax_hesperius",18,0.521969496254175,0.0334106356474297,0.0125725360471765
"710","Fagonia_albiflora","Themnothorax_productus",6,0.49829605912436,0.00304093717091114,0.228264549517152
"711","Fagonia_albiflora","Themnothorax_risii",6,0.53149407488927,0.0374095247680975,0.0941740845233739
"712","Fagonia_albiflora","Thomisus_cf_onustus",6,0.516587374226591,0.0153845377491602,0.0459207479103582
"713","Fagonia_albiflora","Thyridanthrax_indigenus",5,0.586622480662059,0.0606134236313824,0.0330404562986987
"714","Fagonia_albiflora","Thysanoptera_sp",8,0.499586709813291,0.00252039860260077,0.656868135677556
"715","Fagonia_albiflora","Thysanoptera_sp_1",22,0.532940737700316,0.0246299719600584,3.19896097044431e-06
"716","Fagonia_albiflora","Thysanoptera_sp_3",22,0.516155453392403,0.0208012262769311,0.00152101093829292
"717","Fagonia_albiflora","Thysanoptera_sp_7",12,0.5428086671667,0.023790571462415,6.40878441257936e-05
"718","Fagonia_albiflora","Torymoides_lindbergi",7,0.507593300594814,0.0086165265164578,0.0585153429142331
"719","Fagonia_albiflora","Trixoscelis_sp",6,0.518169324117647,0.00845571087981563,0.00328969902411542
"720","Fagonia_albiflora","Tropinota_squalida",6,0.538752348026887,0.0371725099203849,0.0510425034561348
"721","Fagonia_albiflora","Urelliosoma_guimari",20,0.511380983730634,0.015824729495712,0.00454482201381857
"722","Fagonia_albiflora","Urellliosoma_sp",5,0.515048030051238,0.0210648279639519,0.185421764889786
"723","Frankenia_laevis","Agromyzidae_sp_1",6,0.505305766162474,0.00606465767178314,0.0849966483844292
"724","Frankenia_laevis","Amegilla_quadrifasciata",5,0.509835963811502,0.010944760517809,0.11485980058286
"725","Frankenia_laevis","Anaspis_proteus",11,0.527479539262648,0.0182785101940793,0.000548426328183483
"726","Frankenia_laevis","Anthophora_alluaudi",17,0.504942932747636,0.0122299199395928,0.115081913831632
"727","Frankenia_laevis","Anthophora_orotavae",5,0.506331359821903,0.00979609483762761,0.221917758121531
"728","Frankenia_laevis","Apis_mellifera",12,0.522836822703266,0.0291896314359365,0.0202844592362337
"729","Frankenia_laevis","Attagenus_wollastoni",7,0.52092201518848,0.0135239736484871,0.00640716463713868
"730","Frankenia_laevis","Blaesoxipha_sp_1",5,0.500754837245935,0.00362597147046708,0.665792566477613
"731","Frankenia_laevis","Bracon_sp",5,0.506622726473828,0.00472836824818322,0.0351201873126892
"732","Frankenia_laevis","Chloropidae_sp_5",11,0.502222015369249,0.0031863325867133,0.0432948905986388
"733","Frankenia_laevis","Chloropidae_sp_6",6,0.508206476937871,0.0151870688876682,0.242921246795059
"734","Frankenia_laevis","Chrysomya_albiceps",8,0.509549449268657,0.011403213834212,0.0497067385239775
"735","Frankenia_laevis","Crematogaster_alluaudi",5,0.506057748887231,0.0108874046854065,0.281370716043851
"736","Frankenia_laevis","Dasytes_subaenescens",5,0.513578710589249,0.0223690878949321,0.246200670196373
"737","Frankenia_laevis","Dinarmoides_spilopterus",5,0.509350655636273,0.00849474477780736,0.0695889478266625
"738","Frankenia_laevis","Eristalinus_aeneus",7,0.506931948974267,0.00784786317707345,0.0580842462212102
"739","Frankenia_laevis","Eristalinus_taeniops",10,0.509363507956056,0.0142210240373537,0.067033393962407
"740","Frankenia_laevis","Eristalis_tenax",5,0.501626844027921,0.00363456600228658,0.373526936109027
"741","Frankenia_laevis","Euderus_sp",7,0.510659666764603,0.0064697908420783,0.00477486103940026
"742","Frankenia_laevis","Eumerus_nivariae",6,0.508712936776677,0.0114864592591242,0.122279126768316
"743","Frankenia_laevis","Eupelmus_sp",5,0.52109463627031,0.0101753663730036,0.00976605425988845
"744","Frankenia_laevis","Gnaphosidae_sp_1",5,0.500634292253889,0.00112502009480424,0.275939490469768
"745","Frankenia_laevis","Holepyris_sp",5,0.500323587200408,0.00510099850261824,0.894058113038501
"746","Frankenia_laevis","Lasioglossum_loetum",5,0.519869102135204,0.0196170173838546,0.086221429383716
"747","Frankenia_laevis","Lasioglossum_viride",14,0.533287336989204,0.0319246351470478,0.00182144491588974
"748","Frankenia_laevis","Leptochilus_eatoni",5,0.506786644056396,0.00883708048802926,0.161069345327467
"749","Frankenia_laevis","Lucilia_sericata",7,0.513089759738981,0.0152871193722722,0.0640664988259336
"750","Frankenia_laevis","Macrocoma_splendens",6,0.504428713701114,0.00655734923015814,0.158963820009766
"751","Frankenia_laevis","Malthinus_mutabilis",6,0.500371744324231,0.000797856957582023,0.305446045691415
"752","Frankenia_laevis","Meligethes_canariensis",7,0.505748632868679,0.00823730075064851,0.114357362639753
"753","Frankenia_laevis","Musca_domestica",18,0.504447848248381,0.0127945466337558,0.158520073583344
"754","Frankenia_laevis","Myathropa_florea",5,0.494451323993384,0.0174000841986475,0.515203018702538
"755","Frankenia_laevis","Myopites_nigrescens",12,0.519697314097971,0.0156044119083278,0.00111252272166417
"756","Frankenia_laevis","Neodryophilus_cryptophagoides",6,0.498456806708255,0.0147342833970549,0.807750076833367
"757","Frankenia_laevis","Oscinella_sp_1",12,0.502500094582904,0.00947839915246732,0.380456934439039
"758","Frankenia_laevis","Phyto_discrepans",9,0.511043987541764,0.00633718734925509,0.000794631245173593
"759","Frankenia_laevis","Plagiolepis_schmitzii",5,0.51089029681993,0.018421754308939,0.256734972947106
"760","Frankenia_laevis","Platypalpus_sp",10,0.505360794020322,0.00310758666394844,0.000402964221316155
"761","Frankenia_laevis","Platypalpus_sp_2",6,0.516345530905322,0.00571406611404789,0.000912566486142132
"762","Frankenia_laevis","Sarcophagidae_sp_5",9,0.517306672832077,0.0137835592446999,0.00549063198690991
"763","Frankenia_laevis","Sarcophagidae_sp_8",11,0.50931600728216,0.0119816720140456,0.0274753018021345
"764","Frankenia_laevis","Scenopinus_sp",14,0.505942041970457,0.0078125641875388,0.0137670551334648
"765","Frankenia_laevis","Sibinia_sericea",9,0.504989817033851,0.00729564133276004,0.0742961969615874
"766","Frankenia_laevis","Stomorhina_lunata",5,0.505437126599338,0.00618259468304426,0.120658776731174
"767","Frankenia_laevis","Synthesomyia_nudiseta",14,0.513809494229713,0.0131497624155377,0.00172751472176731
"768","Frankenia_laevis","Syritta_pipiens",9,0.515726936842477,0.0187025010847909,0.0356584797285945
"769","Frankenia_laevis","Thysanoptera_sp_1",7,0.524649073942477,0.0175283849146431,0.00984590880344891
"770","Frankenia_laevis","Thysanoptera_sp_2",6,0.511930679112419,0.0303188174530999,0.379369214431755
"771","Frankenia_laevis","Thysanoptera_sp_3",8,0.503825587331643,0.00837054708063375,0.237153001222632
"772","Frankenia_laevis","Trixoscelis_sp",5,0.503554772912554,0.00303023219436768,0.0586062343075109
"773","Frankenia_laevis","Urelliosoma_guimari",12,0.503319126224049,0.00740123434160518,0.148585694090328
"774","Helianthemum_canariensis","Agromyzidae_sp_1",14,0.503529562886018,0.0146482331547618,0.383684585827302
"775","Helianthemum_canariensis","Amegilla_quadrifasciata",6,0.505774141110587,0.00751044181739232,0.118388454812739
"776","Helianthemum_canariensis","Ammophila_terminata",7,0.505011537123977,0.00393174754519186,0.0149985857071127
"777","Helianthemum_canariensis","Anaspis_cf_eversi",7,0.510333299492569,0.0106886044936527,0.0430358463565945
"778","Helianthemum_canariensis","Anaspis_cf_saharensis",5,0.506434708480519,0.00883548104791591,0.178753323566968
