emln_id,train_layer,test_layer,specificity,precision,recall,f1_score,balanced_accuracy,mcc
60,1,1,0.31176470588235294,0.48039855072463766,0.6294117647058823,0.5443931173199466,0.47058823529411764,-0.06507033209199667
60,1,2,0.18695652173913044,0.4684480345006661,0.7130434782608696,0.5650594424626004,0.45,-0.12394277413809801
60,2,1,0.32941176470588235,0.4340229361281993,0.5117647058823529,0.4690240500766817,0.42058823529411765,-0.1630377399951157
60,2,2,0.3826086956521739,0.4815245187186233,0.5652173913043478,0.519046771427247,0.47391304347826085,-0.055239169389442365
