emln_id,train_layer,test_layer,specificity,precision,recall,f1_score,balanced_accuracy,mcc
60,1,1,0.37058823529411766,0.4417065305770044,0.4823529411764706,0.459275135745724,0.4264705882352941,-0.15239803388346002
60,1,2,0.24782608695652175,0.5062986783575019,0.7695652173913043,0.6106012986879824,0.508695652173913,0.018266195569685006
60,1,3,0.3346153846153846,0.4376308854262708,0.5153846153846153,0.4729107627441935,0.425,-0.1536921392810722
60,1,4,0.34444444444444444,0.44431380440001134,0.5185185185185185,0.477861632279167,0.43148148148148147,-0.14196324289862833
60,1,5,0.19999999999999998,0.5145403615991851,0.8476190476190476,0.6402767018556492,0.5238095238095237,0.06199997928548689
60,1,6,0.22777777777777777,0.46316250299758543,0.6611111111111111,0.5441321254380842,0.4444444444444444,-0.13023918553736544
60,1,7,0.06666666666666667,0.41374194985912255,0.6571428571428571,0.5076191034681601,0.3619047619047619,-0.34796112726693457
60,2,1,0.28823529411764703,0.4295595708639187,0.5294117647058824,0.4734239444765761,0.4088235294117647,-0.191194833873985
60,2,2,0.3391304347826087,0.49626735688761303,0.6434782608695653,0.5590703615842935,0.49130434782608695,-0.022461356343671905
60,2,3,0.2,0.4771933954860784,0.7269230769230769,0.5757831553019217,0.4634615384615384,-0.09129703243992256
60,2,4,0.31481481481481477,0.43505680620244186,0.5259259259259259,0.4759646304475807,0.42037037037037034,-0.16399572394114287
60,2,5,0.419047619047619,0.4851449275362319,0.5428571428571428,0.5118243661100804,0.4809523809523809,-0.03989361777170976
60,2,6,0.31666666666666665,0.49820166307122826,0.6666666666666666,0.5689989911770966,0.49166666666666664,-0.024372041492160434
60,2,7,0.2857142857142857,0.39034382284382285,0.45238095238095233,0.4182617622915612,0.369047619047619,-0.268545022906566
60,3,1,0.4411764705882353,0.3950163398692811,0.3588235294117647,0.3748227786412371,0.39999999999999997,-0.20075988750817675
60,3,2,0.3869565217391304,0.5179605094726063,0.6521739130434783,0.5766631632641621,0.5195652173913043,0.038798027938912266
60,3,3,0.3038461538461539,0.4682038876156523,0.6115384615384616,0.5301792705364641,0.45769230769230773,-0.08985377335810024
60,3,4,0.19999999999999998,0.4687698343441395,0.7037037037037037,0.56243795127904,0.45185185185185184,-0.11541999506587708
60,3,5,0.35238095238095235,0.5278824550341513,0.719047619047619,0.6082445313610112,0.5357142857142857,0.07416439188059179
60,3,6,0.4388888888888889,0.38495771514347366,0.34444444444444444,0.361233620998487,0.39166666666666666,-0.2182590171076208
60,3,7,0.3,0.384093058733791,0.42857142857142855,0.4039495442445753,0.36428571428571427,-0.2777430952049602
60,4,1,0.19411764705882353,0.5060958836820906,0.8235294117647058,0.6267191633217922,0.5088235294117647,0.018399843515046543
60,4,2,0.2956521739130435,0.5135825864147171,0.7391304347826086,0.6056330458478565,0.5173913043478261,0.03353363903047536
60,4,3,0.22692307692307692,0.509266664314579,0.8,0.6220448385831827,0.5134615384615385,0.029273928665414152
60,4,4,0.3222222222222222,0.45614071386130206,0.5666666666666667,0.505191014970165,0.4444444444444444,-0.11560626847940961
60,4,5,0.32857142857142857,0.5490736490520973,0.8095238095238095,0.6536463738916569,0.569047619047619,0.15109364636641445
60,4,6,0.29444444444444445,0.49070149008080044,0.6666666666666666,0.5637277945541181,0.4805555555555555,-0.050868043326320424
60,4,7,0.319047619047619,0.44220606149916497,0.5380952380952381,0.48481362839939096,0.4285714285714286,-0.14734280554691187
60,5,1,0.3647058823529412,0.45475307587149694,0.5235294117647059,0.4859055595897701,0.4441176470588235,-0.11455070527140028
60,5,2,0.34347826086956523,0.4845042580317068,0.6086956521739131,0.5386187562116063,0.47608695652173916,-0.053918576009618774
60,5,3,0.28076923076923077,0.5050166795755031,0.7307692307692307,0.596968949509272,0.5057692307692307,0.010539725159699781
60,5,4,0.29259259259259257,0.4244214200831848,0.5185185185185185,0.46637190558759983,0.40555555555555556,-0.195688564429926
60,5,5,0.3619047619047619,0.49936738773470407,0.6190476190476191,0.5507684213764803,0.49047619047619045,-0.02438093774116707
60,5,6,0.19999999999999998,0.4744916322502529,0.7166666666666667,0.5701156803932013,0.4583333333333333,-0.10394600020375393
60,5,7,0.23809523809523808,0.45447977911965676,0.6333333333333333,0.5284719941193701,0.4357142857142857,-0.1428226282002709
60,6,1,0.18235294117647058,0.4273030471943515,0.6,0.4977324906139427,0.3911764705882353,-0.24847641670764328
60,6,2,0.21739130434782608,0.4803195666063313,0.7217391304347825,0.576544374857765,0.4695652173913043,-0.07279805358699966
60,6,3,0.1576923076923077,0.4670455198674144,0.7346153846153846,0.5706781757601539,0.4461538461538461,-0.1384563963923176
60,6,4,0.28888888888888886,0.42381391062171997,0.5185185185185185,0.46564227636093475,0.4037037037037037,-0.20042064142416086
60,6,5,0.3761904761904762,0.4705774897617003,0.5523809523809524,0.5067829793966077,0.4642857142857143,-0.0736293446908915
60,6,6,0.39444444444444443,0.3967878028404344,0.3888888888888889,0.39147326614431877,0.39166666666666666,-0.21768819427774877
60,6,7,0.40476190476190477,0.3299544315333789,0.2857142857142857,0.30486936395047565,0.34523809523809523,-0.31180339463912554
60,7,1,0.5941176470588235,0.5471128046360244,0.47058823529411764,0.5036453787366566,0.5323529411764706,0.06728293441729137
60,7,2,0.3695652173913043,0.4301657056087341,0.4739130434782609,0.45062167469990916,0.4217391304347826,-0.15826955031148754
60,7,3,0.2423076923076923,0.4804381129284852,0.7,0.5695916112032762,0.47115384615384615,-0.06631215621671141
60,7,4,0.24444444444444444,0.37323295300524906,0.44814814814814813,0.40695857059084917,0.34629629629629627,-0.31562121327810627
60,7,5,0.3142857142857143,0.4954167181642154,0.6714285714285714,0.5697983560036126,0.4928571428571428,-0.0166083549847095
60,7,6,0.18888888888888888,0.4312792819097167,0.6111111111111112,0.5052317145589483,0.4,-0.22699131948464968
60,7,7,0.32380952380952377,0.43552536352536353,0.519047619047619,0.47297223430817587,0.42142857142857143,-0.16158380542821799
